event,step,episodes,episode_steps,episode_score,death_reason,avg_score,avg_loss,best_score,replay_size,eval_score,eval_score_median,eval_score_max,eval_reward,eval_death_self,eval_death_wall,eval_death_timeout,best_eval
episode,669,85,4,0,self,,,1,669,,,,,,,,
episode,673,86,4,0,self,,,1,673,,,,,,,,
episode,690,87,17,0,self,,,1,690,,,,,,,,
episode,693,88,3,0,self,,,1,693,,,,,,,,
episode,703,89,10,0,self,,,1,703,,,,,,,,
episode,715,90,12,0,self,,,1,715,,,,,,,,
episode,724,91,9,0,wall,,,1,724,,,,,,,,
episode,725,92,1,0,self,,,1,725,,,,,,,,
episode,726,93,1,0,wall,,,1,726,,,,,,,,
episode,727,94,1,0,wall,,,1,727,,,,,,,,
episode,731,95,4,0,wall,,,1,731,,,,,,,,
episode,739,96,8,0,wall,,,1,739,,,,,,,,
episode,785,97,46,0,wall,,,1,785,,,,,,,,
episode,801,98,16,0,wall,,,1,801,,,,,,,,
episode,828,99,27,0,wall,,,1,828,,,,,,,,
episode,829,100,1,0,wall,,,1,829,,,,,,,,
episode,830,101,1,0,wall,,,1,830,,,,,,,,
episode,831,102,1,0,wall,,,1,831,,,,,,,,
episode,842,103,11,0,wall,,,1,842,,,,,,,,
episode,843,104,1,0,self,,,1,843,,,,,,,,
episode,847,105,4,0,self,,,1,847,,,,,,,,
episode,855,106,8,0,wall,,,1,855,,,,,,,,
episode,863,107,8,0,wall,,,1,863,,,,,,,,
episode,874,108,11,0,wall,,,1,874,,,,,,,,
episode,883,109,9,0,wall,,,1,883,,,,,,,,
episode,886,110,3,0,self,,,1,886,,,,,,,,
episode,891,111,5,0,self,,,1,891,,,,,,,,
episode,894,112,3,0,wall,,,1,894,,,,,,,,
episode,902,113,8,0,self,,,1,902,,,,,,,,
episode,910,114,8,0,self,,,1,910,,,,,,,,
episode,913,115,3,0,wall,,,1,913,,,,,,,,
episode,919,116,6,0,wall,,,1,919,,,,,,,,
episode,928,117,9,0,wall,,,1,928,,,,,,,,
episode,957,118,29,0,wall,,,1,957,,,,,,,,
episode,960,119,3,1,wall,,,1,960,,,,,,,,
episode,962,120,2,0,wall,,,1,962,,,,,,,,
episode,965,121,3,0,self,,,1,965,,,,,,,,
episode,971,122,6,0,wall,,,1,971,,,,,,,,
episode,981,123,10,0,wall,,,1,981,,,,,,,,
episode,991,124,10,0,wall,,,1,991,,,,,,,,
episode,1001,125,10,0,self,,,1,1001,,,,,,,,
episode,1013,126,12,0,self,,,1,1013,,,,,,,,
episode,1021,127,8,0,self,,,1,1021,,,,,,,,
episode,1025,128,4,0,wall,,,1,1025,,,,,,,,
episode,1030,129,5,0,self,,,1,1030,,,,,,,,
episode,1032,130,2,0,self,,,1,1032,,,,,,,,
episode,1043,131,11,0,wall,,,1,1043,,,,,,,,
episode,1047,132,4,0,self,,,1,1047,,,,,,,,
episode,1050,133,3,1,wall,,,1,1050,,,,,,,,
episode,1071,134,21,0,wall,,,1,1071,,,,,,,,
episode,1092,135,21,0,wall,,,1,1092,,,,,,,,
episode,1102,136,10,0,wall,,,1,1102,,,,,,,,
episode,1106,137,4,0,self,,,1,1106,,,,,,,,
episode,1107,138,1,0,wall,,,1,1107,,,,,,,,
episode,1108,139,1,0,self,,,1,1108,,,,,,,,
episode,1111,140,3,0,self,,,1,1111,,,,,,,,
episode,1116,141,5,0,self,,,1,1116,,,,,,,,
episode,1117,142,1,0,self,,,1,1117,,,,,,,,
episode,1119,143,2,0,self,,,1,1119,,,,,,,,
episode,1124,144,5,0,wall,,,1,1124,,,,,,,,
episode,1134,145,10,1,self,,,1,1134,,,,,,,,
episode,1144,146,10,0,self,,,1,1144,,,,,,,,
episode,1146,147,2,0,wall,,,1,1146,,,,,,,,
episode,1148,148,2,0,self,,,1,1148,,,,,,,,
episode,1150,149,2,0,self,,,1,1150,,,,,,,,
episode,1155,150,5,0,self,,,1,1155,,,,,,,,
episode,1156,151,1,0,wall,,,1,1156,,,,,,,,
episode,1163,152,7,0,wall,,,1,1163,,,,,,,,
episode,1165,153,2,0,self,,,1,1165,,,,,,,,
episode,1169,154,4,0,self,,,1,1169,,,,,,,,
episode,1170,155,1,0,wall,,,1,1170,,,,,,,,
episode,1172,156,2,0,wall,,,1,1172,,,,,,,,
episode,1175,157,3,0,wall,,,1,1175,,,,,,,,
episode,1178,158,3,0,wall,,,1,1178,,,,,,,,
episode,1180,159,2,0,wall,,,1,1180,,,,,,,,
episode,1186,160,6,0,self,,,1,1186,,,,,,,,
episode,1194,161,8,0,wall,,,1,1194,,,,,,,,
episode,1201,162,7,0,self,,,1,1201,,,,,,,,
episode,1204,163,3,0,wall,,,1,1204,,,,,,,,
episode,1206,164,2,0,wall,,,1,1206,,,,,,,,
episode,1217,165,11,0,wall,,,1,1217,,,,,,,,
episode,1219,166,2,0,wall,,,1,1219,,,,,,,,
episode,1225,167,6,0,wall,,,1,1225,,,,,,,,
episode,1232,168,7,0,self,,,1,1232,,,,,,,,
episode,1253,169,21,0,wall,,,1,1253,,,,,,,,
episode,1267,170,14,0,self,,,1,1267,,,,,,,,
episode,1269,171,2,0,self,,,1,1269,,,,,,,,
episode,1272,172,3,0,wall,,,1,1272,,,,,,,,
episode,1284,173,12,0,wall,,,1,1284,,,,,,,,
episode,1288,174,4,0,wall,,,1,1288,,,,,,,,
episode,1297,175,9,1,wall,,,1,1297,,,,,,,,
episode,1305,176,8,0,wall,,,1,1305,,,,,,,,
episode,1306,177,1,0,wall,,,1,1306,,,,,,,,
episode,1307,178,1,0,wall,,,1,1307,,,,,,,,
episode,1322,179,15,0,wall,,,1,1322,,,,,,,,
episode,1341,180,19,0,self,,,1,1341,,,,,,,,
episode,1348,181,7,0,wall,,,1,1348,,,,,,,,
episode,1357,182,9,0,self,,,1,1357,,,,,,,,
episode,1363,183,6,0,self,,,1,1363,,,,,,,,
episode,1385,184,22,0,self,,,1,1385,,,,,,,,
episode,1397,185,12,0,wall,,,1,1397,,,,,,,,
episode,1418,186,21,0,wall,,,1,1418,,,,,,,,
episode,1419,187,1,0,wall,,,1,1419,,,,,,,,
episode,1453,188,34,0,self,,,1,1453,,,,,,,,
episode,1455,189,2,0,self,,,1,1455,,,,,,,,
episode,1462,190,7,0,wall,,,1,1462,,,,,,,,
episode,1464,191,2,0,self,,,1,1464,,,,,,,,
episode,1488,192,24,0,self,,,1,1488,,,,,,,,
episode,1505,193,17,0,wall,,,1,1505,,,,,,,,
episode,1517,194,12,1,self,,,1,1517,,,,,,,,
episode,1525,195,8,0,wall,,,1,1525,,,,,,,,
episode,1530,196,5,0,wall,,,1,1530,,,,,,,,
episode,1544,197,14,0,wall,,,1,1544,,,,,,,,
episode,1546,198,2,0,self,,,1,1546,,,,,,,,
episode,1556,199,10,0,wall,,,1,1556,,,,,,,,
episode,1562,200,6,0,wall,,,1,1562,,,,,,,,
episode,1567,201,5,0,wall,,,1,1567,,,,,,,,
episode,1572,202,5,0,wall,,,1,1572,,,,,,,,
episode,1583,203,11,0,wall,,,1,1583,,,,,,,,
episode,1597,204,14,0,self,,,1,1597,,,,,,,,
episode,1599,205,2,0,self,,,1,1599,,,,,,,,
episode,1611,206,12,0,wall,,,1,1611,,,,,,,,
episode,1615,207,4,1,self,,,1,1615,,,,,,,,
episode,1640,208,25,0,wall,,,1,1640,,,,,,,,
episode,1654,209,14,0,self,,,1,1654,,,,,,,,
episode,1659,210,5,0,wall,,,1,1659,,,,,,,,
episode,1660,211,1,0,wall,,,1,1660,,,,,,,,
episode,1667,212,7,1,wall,,,1,1667,,,,,,,,
episode,1669,213,2,0,wall,,,1,1669,,,,,,,,
episode,1670,214,1,0,wall,,,1,1670,,,,,,,,
episode,1679,215,9,0,self,,,1,1679,,,,,,,,
episode,1686,216,7,0,wall,,,1,1686,,,,,,,,
episode,1687,217,1,0,wall,,,1,1687,,,,,,,,
episode,1696,218,9,0,wall,,,1,1696,,,,,,,,
episode,1698,219,2,0,wall,,,1,1698,,,,,,,,
episode,1702,220,4,0,wall,,,1,1702,,,,,,,,
episode,1705,221,3,0,self,,,1,1705,,,,,,,,
episode,1710,222,5,0,wall,,,1,1710,,,,,,,,
episode,1718,223,8,0,wall,,,1,1718,,,,,,,,
episode,1731,224,13,0,wall,,,1,1731,,,,,,,,
episode,1739,225,8,0,self,,,1,1739,,,,,,,,
episode,1741,226,2,0,wall,,,1,1741,,,,,,,,
episode,1747,227,6,0,wall,,,1,1747,,,,,,,,
episode,1750,228,3,0,self,,,1,1750,,,,,,,,
episode,1753,229,3,0,wall,,,1,1753,,,,,,,,
episode,1767,230,14,0,wall,,,1,1767,,,,,,,,
episode,1776,231,9,0,wall,,,1,1776,,,,,,,,
episode,1780,232,4,0,wall,,,1,1780,,,,,,,,
episode,1785,233,5,0,self,,,1,1785,,,,,,,,
episode,1815,234,30,1,wall,,,1,1815,,,,,,,,
episode,1820,235,5,0,wall,,,1,1820,,,,,,,,
episode,1821,236,1,0,wall,,,1,1821,,,,,,,,
episode,1830,237,9,0,wall,,,1,1830,,,,,,,,
episode,1832,238,2,0,self,,,1,1832,,,,,,,,
episode,1834,239,2,0,wall,,,1,1834,,,,,,,,
episode,1835,240,1,0,wall,,,1,1835,,,,,,,,
episode,1841,241,6,0,wall,,,1,1841,,,,,,,,
episode,1845,242,4,0,wall,,,1,1845,,,,,,,,
episode,1848,243,3,0,self,,,1,1848,,,,,,,,
episode,1853,244,5,0,self,,,1,1853,,,,,,,,
episode,1855,245,2,0,wall,,,1,1855,,,,,,,,
episode,1856,246,1,0,wall,,,1,1856,,,,,,,,
episode,1868,247,12,1,wall,,,1,1868,,,,,,,,
episode,1870,248,2,0,self,,,1,1870,,,,,,,,
episode,1872,249,2,0,self,,,1,1872,,,,,,,,
episode,1882,250,10,0,wall,,,1,1882,,,,,,,,
episode,1886,251,4,0,wall,,,1,1886,,,,,,,,
episode,1891,252,5,0,wall,,,1,1891,,,,,,,,
episode,1897,253,6,0,wall,,,1,1897,,,,,,,,
episode,1907,254,10,0,wall,,,1,1907,,,,,,,,
episode,1911,255,4,0,self,,,1,1911,,,,,,,,
episode,1927,256,16,0,self,,,1,1927,,,,,,,,
episode,1930,257,3,0,self,,,1,1930,,,,,,,,
episode,1935,258,5,0,wall,,,1,1935,,,,,,,,
episode,1946,259,11,0,wall,,,1,1946,,,,,,,,
episode,1958,260,12,1,self,,,1,1958,,,,,,,,
episode,1961,261,3,0,wall,,,1,1961,,,,,,,,
episode,1964,262,3,0,self,,,1,1964,,,,,,,,
episode,1977,263,13,0,self,,,1,1977,,,,,,,,
episode,1979,264,2,0,wall,,,1,1979,,,,,,,,
train,2000,264,,,,0.07,0.0,1,2000,,,,,,,,
episode,2005,265,26,1,wall,,,1,2005,,,,,,,,
episode,2019,266,14,0,self,,,1,2019,,,,,,,,
episode,2031,267,12,0,wall,,,1,2031,,,,,,,,
episode,2046,268,15,1,self,,,1,2046,,,,,,,,
episode,2053,269,7,0,wall,,,1,2053,,,,,,,,
episode,2057,270,4,0,wall,,,1,2057,,,,,,,,
episode,2067,271,10,0,wall,,,1,2067,,,,,,,,
episode,2071,272,4,0,self,,,1,2071,,,,,,,,
episode,2076,273,5,0,wall,,,1,2076,,,,,,,,
episode,2098,274,22,0,wall,,,1,2098,,,,,,,,
episode,2101,275,3,0,wall,,,1,2101,,,,,,,,
episode,2104,276,3,0,wall,,,1,2104,,,,,,,,
episode,2113,277,9,0,wall,,,1,2113,,,,,,,,
episode,2126,278,13,0,wall,,,1,2126,,,,,,,,
episode,2133,279,7,0,wall,,,1,2133,,,,,,,,
episode,2135,280,2,0,self,,,1,2135,,,,,,,,
episode,2173,281,38,0,wall,,,1,2173,,,,,,,,
episode,2176,282,3,0,wall,,,1,2176,,,,,,,,
episode,2182,283,6,1,self,,,1,2182,,,,,,,,
episode,2183,284,1,0,self,,,1,2183,,,,,,,,
episode,2202,285,19,0,self,,,1,2202,,,,,,,,
episode,2204,286,2,0,wall,,,1,2204,,,,,,,,
episode,2211,287,7,0,wall,,,1,2211,,,,,,,,
episode,2215,288,4,1,wall,,,1,2215,,,,,,,,
episode,2237,289,22,1,wall,,,1,2237,,,,,,,,
episode,2252,290,15,1,wall,,,1,2252,,,,,,,,
episode,2265,291,13,0,wall,,,1,2265,,,,,,,,
episode,2280,292,15,0,wall,,,1,2280,,,,,,,,
episode,2288,293,8,0,wall,,,1,2288,,,,,,,,
episode,2308,294,20,0,wall,,,1,2308,,,,,,,,
episode,2311,295,3,0,wall,,,1,2311,,,,,,,,
episode,2317,296,6,0,wall,,,1,2317,,,,,,,,
episode,2325,297,8,0,self,,,1,2325,,,,,,,,
episode,2333,298,8,1,self,,,1,2333,,,,,,,,
episode,2338,299,5,0,self,,,1,2338,,,,,,,,
episode,2342,300,4,0,self,,,1,2342,,,,,,,,
episode,2345,301,3,0,wall,,,1,2345,,,,,,,,
episode,2349,302,4,0,wall,,,1,2349,,,,,,,,
episode,2358,303,9,0,self,,,1,2358,,,,,,,,
episode,2366,304,8,0,wall,,,1,2366,,,,,,,,
episode,2401,305,35,0,wall,,,1,2401,,,,,,,,
episode,2403,306,2,0,wall,,,1,2403,,,,,,,,
episode,2414,307,11,0,wall,,,1,2414,,,,,,,,
episode,2417,308,3,0,self,,,1,2417,,,,,,,,
episode,2418,309,1,0,wall,,,1,2418,,,,,,,,
episode,2420,310,2,0,wall,,,1,2420,,,,,,,,
episode,2438,311,18,0,wall,,,1,2438,,,,,,,,
episode,2440,312,2,0,wall,,,1,2440,,,,,,,,
episode,2457,313,17,0,self,,,1,2457,,,,,,,,
episode,2466,314,9,0,self,,,1,2466,,,,,,,,
episode,2469,315,3,0,wall,,,1,2469,,,,,,,,
episode,2472,316,3,0,self,,,1,2472,,,,,,,,
episode,2475,317,3,0,self,,,1,2475,,,,,,,,
episode,2483,318,8,0,self,,,1,2483,,,,,,,,
episode,2484,319,1,0,self,,,1,2484,,,,,,,,
episode,2499,320,15,0,wall,,,1,2499,,,,,,,,
episode,2503,321,4,0,wall,,,1,2503,,,,,,,,
episode,2517,322,14,0,wall,,,1,2517,,,,,,,,
episode,2524,323,7,0,wall,,,1,2524,,,,,,,,
episode,2530,324,6,0,wall,,,1,2530,,,,,,,,
episode,2550,325,20,0,self,,,1,2550,,,,,,,,
episode,2552,326,2,0,self,,,1,2552,,,,,,,,
episode,2556,327,4,0,self,,,1,2556,,,,,,,,
episode,2560,328,4,0,wall,,,1,2560,,,,,,,,
episode,2567,329,7,1,self,,,1,2567,,,,,,,,
episode,2568,330,1,0,self,,,1,2568,,,,,,,,
episode,2570,331,2,0,wall,,,1,2570,,,,,,,,
episode,2590,332,20,0,wall,,,1,2590,,,,,,,,
episode,2597,333,7,0,self,,,1,2597,,,,,,,,
episode,2601,334,4,0,wall,,,1,2601,,,,,,,,
episode,2630,335,29,0,wall,,,1,2630,,,,,,,,
episode,2638,336,8,0,self,,,1,2638,,,,,,,,
episode,2650,337,12,0,wall,,,1,2650,,,,,,,,
episode,2659,338,9,1,wall,,,1,2659,,,,,,,,
episode,2660,339,1,0,wall,,,1,2660,,,,,,,,
episode,2663,340,3,0,self,,,1,2663,,,,,,,,
episode,2672,341,9,1,wall,,,1,2672,,,,,,,,
episode,2682,342,10,0,wall,,,1,2682,,,,,,,,
episode,2690,343,8,0,wall,,,1,2690,,,,,,,,
episode,2692,344,2,0,self,,,1,2692,,,,,,,,
episode,2695,345,3,0,wall,,,1,2695,,,,,,,,
episode,2696,346,1,0,self,,,1,2696,,,,,,,,
episode,2699,347,3,0,self,,,1,2699,,,,,,,,
episode,2706,348,7,0,wall,,,1,2706,,,,,,,,
episode,2707,349,1,0,wall,,,1,2707,,,,,,,,
episode,2711,350,4,0,wall,,,1,2711,,,,,,,,
episode,2713,351,2,0,wall,,,1,2713,,,,,,,,
episode,2716,352,3,0,self,,,1,2716,,,,,,,,
episode,2717,353,1,0,self,,,1,2717,,,,,,,,
episode,2724,354,7,0,wall,,,1,2724,,,,,,,,
episode,2731,355,7,0,self,,,1,2731,,,,,,,,
episode,2760,356,29,0,wall,,,1,2760,,,,,,,,
episode,2806,357,46,0,wall,,,1,2806,,,,,,,,
episode,2811,358,5,0,wall,,,1,2811,,,,,,,,
episode,2822,359,11,0,wall,,,1,2822,,,,,,,,
episode,2826,360,4,0,self,,,1,2826,,,,,,,,
episode,2830,361,4,0,self,,,1,2830,,,,,,,,
episode,2841,362,11,0,wall,,,1,2841,,,,,,,,
episode,2843,363,2,0,wall,,,1,2843,,,,,,,,
episode,2844,364,1,0,wall,,,1,2844,,,,,,,,
episode,2846,365,2,0,wall,,,1,2846,,,,,,,,
episode,2853,366,7,0,self,,,1,2853,,,,,,,,
episode,2861,367,8,0,wall,,,1,2861,,,,,,,,
episode,2870,368,9,0,self,,,1,2870,,,,,,,,
episode,2876,369,6,0,wall,,,1,2876,,,,,,,,
episode,2889,370,13,0,self,,,1,2889,,,,,,,,
episode,2890,371,1,0,wall,,,1,2890,,,,,,,,
episode,2893,372,3,0,self,,,1,2893,,,,,,,,
episode,2895,373,2,0,self,,,1,2895,,,,,,,,
episode,2896,374,1,0,wall,,,1,2896,,,,,,,,
episode,2902,375,6,0,wall,,,1,2902,,,,,,,,
episode,2905,376,3,0,self,,,1,2905,,,,,,,,
episode,2914,377,9,0,self,,,1,2914,,,,,,,,
episode,2920,378,6,0,self,,,1,2920,,,,,,,,
episode,2927,379,7,0,wall,,,1,2927,,,,,,,,
episode,2934,380,7,1,self,,,1,2934,,,,,,,,
episode,2936,381,2,0,wall,,,1,2936,,,,,,,,
episode,2955,382,19,0,wall,,,1,2955,,,,,,,,
episode,2982,383,27,1,self,,,1,2982,,,,,,,,
episode,2983,384,1,0,self,,,1,2983,,,,,,,,
episode,2993,385,10,0,wall,,,1,2993,,,,,,,,
episode,2997,386,4,0,self,,,1,2997,,,,,,,,
episode,3002,387,5,0,wall,,,1,3002,,,,,,,,
episode,3010,388,8,0,self,,,1,3010,,,,,,,,
episode,3012,389,2,0,self,,,1,3012,,,,,,,,
episode,3023,390,11,0,wall,,,1,3023,,,,,,,,
episode,3027,391,4,0,self,,,1,3027,,,,,,,,
episode,3028,392,1,0,self,,,1,3028,,,,,,,,
episode,3030,393,2,0,self,,,1,3030,,,,,,,,
episode,3031,394,1,0,self,,,1,3031,,,,,,,,
episode,3032,395,1,0,self,,,1,3032,,,,,,,,
episode,3034,396,2,0,wall,,,1,3034,,,,,,,,
episode,3037,397,3,0,wall,,,1,3037,,,,,,,,
episode,3052,398,15,0,wall,,,1,3052,,,,,,,,
episode,3055,399,3,0,self,,,1,3055,,,,,,,,
episode,3057,400,2,0,self,,,1,3057,,,,,,,,
episode,3060,401,3,0,wall,,,1,3060,,,,,,,,
episode,3064,402,4,0,wall,,,1,3064,,,,,,,,
episode,3066,403,2,1,self,,,1,3066,,,,,,,,
episode,3071,404,5,0,wall,,,1,3071,,,,,,,,
episode,3074,405,3,0,self,,,1,3074,,,,,,,,
episode,3077,406,3,0,self,,,1,3077,,,,,,,,
episode,3081,407,4,0,self,,,1,3081,,,,,,,,
episode,3089,408,8,0,wall,,,1,3089,,,,,,,,
episode,3098,409,9,0,self,,,1,3098,,,,,,,,
episode,3099,410,1,0,wall,,,1,3099,,,,,,,,
episode,3103,411,4,1,wall,,,1,3103,,,,,,,,
episode,3109,412,6,0,self,,,1,3109,,,,,,,,
episode,3143,413,34,0,wall,,,1,3143,,,,,,,,
episode,3149,414,6,0,self,,,1,3149,,,,,,,,
episode,3163,415,14,0,wall,,,1,3163,,,,,,,,
episode,3172,416,9,0,self,,,1,3172,,,,,,,,
episode,3173,417,1,0,self,,,1,3173,,,,,,,,
episode,3181,418,8,0,wall,,,1,3181,,,,,,,,
episode,3182,419,1,0,wall,,,1,3182,,,,,,,,
episode,3185,420,3,0,self,,,1,3185,,,,,,,,
episode,3191,421,6,0,wall,,,1,3191,,,,,,,,
episode,3194,422,3,0,wall,,,1,3194,,,,,,,,
episode,3197,423,3,0,self,,,1,3197,,,,,,,,
episode,3199,424,2,0,wall,,,1,3199,,,,,,,,
episode,3204,425,5,0,wall,,,1,3204,,,,,,,,
episode,3236,426,32,0,wall,,,1,3236,,,,,,,,
episode,3246,427,10,0,wall,,,1,3246,,,,,,,,
episode,3254,428,8,0,wall,,,1,3254,,,,,,,,
episode,3262,429,8,0,wall,,,1,3262,,,,,,,,
episode,3280,430,18,0,wall,,,1,3280,,,,,,,,
episode,3285,431,5,0,wall,,,1,3285,,,,,,,,
episode,3288,432,3,0,self,,,1,3288,,,,,,,,
episode,3323,433,35,1,wall,,,1,3323,,,,,,,,
episode,3326,434,3,0,self,,,1,3326,,,,,,,,
episode,3331,435,5,0,self,,,1,3331,,,,,,,,
episode,3333,436,2,0,self,,,1,3333,,,,,,,,
episode,3346,437,13,0,self,,,1,3346,,,,,,,,
episode,3350,438,4,0,wall,,,1,3350,,,,,,,,
episode,3358,439,8,0,self,,,1,3358,,,,,,,,
episode,3360,440,2,0,self,,,1,3360,,,,,,,,
episode,3362,441,2,0,wall,,,1,3362,,,,,,,,
episode,3371,442,9,0,self,,,1,3371,,,,,,,,
episode,3376,443,5,0,wall,,,1,3376,,,,,,,,
episode,3381,444,5,0,self,,,1,3381,,,,,,,,
episode,3416,445,35,1,wall,,,1,3416,,,,,,,,
episode,3424,446,8,0,self,,,1,3424,,,,,,,,
episode,3426,447,2,0,self,,,1,3426,,,,,,,,
episode,3434,448,8,0,wall,,,1,3434,,,,,,,,
episode,3435,449,1,0,self,,,1,3435,,,,,,,,
episode,3444,450,9,0,self,,,1,3444,,,,,,,,
episode,3449,451,5,0,self,,,1,3449,,,,,,,,
episode,3454,452,5,0,wall,,,1,3454,,,,,,,,
episode,3460,453,6,0,wall,,,1,3460,,,,,,,,
episode,3461,454,1,0,wall,,,1,3461,,,,,,,,
episode,3464,455,3,0,wall,,,1,3464,,,,,,,,
episode,3467,456,3,0,wall,,,1,3467,,,,,,,,
episode,3473,457,6,0,self,,,1,3473,,,,,,,,
episode,3480,458,7,0,self,,,1,3480,,,,,,,,
episode,3494,459,14,0,wall,,,1,3494,,,,,,,,
episode,3497,460,3,0,self,,,1,3497,,,,,,,,
episode,3503,461,6,0,self,,,1,3503,,,,,,,,
episode,3506,462,3,0,self,,,1,3506,,,,,,,,
episode,3525,463,19,0,wall,,,1,3525,,,,,,,,
episode,3559,464,34,0,wall,,,1,3559,,,,,,,,
episode,3561,465,2,0,self,,,1,3561,,,,,,,,
episode,3565,466,4,0,self,,,1,3565,,,,,,,,
episode,3583,467,18,0,wall,,,1,3583,,,,,,,,
episode,3596,468,13,0,wall,,,1,3596,,,,,,,,
episode,3604,469,8,0,wall,,,1,3604,,,,,,,,
episode,3619,470,15,0,wall,,,1,3619,,,,,,,,
episode,3628,471,9,0,wall,,,1,3628,,,,,,,,
episode,3635,472,7,0,wall,,,1,3635,,,,,,,,
episode,3639,473,4,0,wall,,,1,3639,,,,,,,,
