event,step,episodes,episode_steps,episode_score,death_reason,avg_score,avg_loss,best_score,replay_size,eval_score,eval_score_median,eval_score_max,eval_reward,eval_death_self,eval_death_wall,eval_death_timeout,best_eval
episode,26042,1120,19,2,self,,,7,26042,,,,,,,,
episode,26052,1121,10,0,self,,,7,26052,,,,,,,,
episode,26055,1122,3,0,self,,,7,26055,,,,,,,,
episode,26135,1123,80,2,self,,,7,26135,,,,,,,,
episode,26324,1124,189,2,timeout,,,7,26324,,,,,,,,
episode,26336,1125,12,0,self,,,7,26336,,,,,,,,
episode,26413,1126,77,2,self,,,7,26413,,,,,,,,
episode,26415,1127,2,0,self,,,7,26415,,,,,,,,
episode,26441,1128,26,1,self,,,7,26441,,,,,,,,
episode,26487,1129,46,4,self,,,7,26487,,,,,,,,
episode,26701,1130,214,1,timeout,,,7,26701,,,,,,,,
episode,26721,1131,20,0,self,,,7,26721,,,,,,,,
episode,26723,1132,2,0,wall,,,7,26723,,,,,,,,
episode,26728,1133,5,0,self,,,7,26728,,,,,,,,
episode,26759,1134,31,1,self,,,7,26759,,,,,,,,
episode,26796,1135,37,0,self,,,7,26796,,,,,,,,
episode,26798,1136,2,0,self,,,7,26798,,,,,,,,
episode,26809,1137,11,1,self,,,7,26809,,,,,,,,
episode,26859,1138,50,0,timeout,,,7,26859,,,,,,,,
episode,26862,1139,3,0,self,,,7,26862,,,,,,,,
episode,26884,1140,22,1,self,,,7,26884,,,,,,,,
episode,27174,1141,290,0,self,,,7,27174,,,,,,,,
episode,27200,1142,26,2,self,,,7,27200,,,,,,,,
episode,27216,1143,16,0,self,,,7,27216,,,,,,,,
episode,27221,1144,5,1,self,,,7,27221,,,,,,,,
episode,27259,1145,38,3,self,,,7,27259,,,,,,,,
episode,27264,1146,5,0,self,,,7,27264,,,,,,,,
episode,27364,1147,100,0,timeout,,,7,27364,,,,,,,,
episode,27375,1148,11,0,self,,,7,27375,,,,,,,,
episode,27377,1149,2,0,self,,,7,27377,,,,,,,,
episode,27391,1150,14,1,self,,,7,27391,,,,,,,,
episode,27498,1151,107,1,timeout,,,7,27498,,,,,,,,
episode,27518,1152,20,0,wall,,,7,27518,,,,,,,,
episode,27618,1153,100,0,timeout,,,7,27618,,,,,,,,
episode,27627,1154,9,0,self,,,7,27627,,,,,,,,
episode,27642,1155,15,1,self,,,7,27642,,,,,,,,
episode,27742,1156,100,0,timeout,,,7,27742,,,,,,,,
episode,27760,1157,18,0,self,,,7,27760,,,,,,,,
episode,27784,1158,24,0,self,,,7,27784,,,,,,,,
episode,27804,1159,20,2,self,,,7,27804,,,,,,,,
episode,27883,1160,79,2,self,,,7,27883,,,,,,,,
episode,27892,1161,9,0,self,,,7,27892,,,,,,,,
episode,27925,1162,33,0,self,,,7,27925,,,,,,,,
train,28000,1162,,,,0.68,0.34142077624797823,7,28000,,,,,,,,
episode,28225,1163,300,0,timeout,,,7,28225,,,,,,,,
episode,28372,1164,147,1,self,,,7,28372,,,,,,,,
episode,28422,1165,50,0,timeout,,,7,28422,,,,,,,,
episode,28444,1166,22,0,self,,,7,28444,,,,,,,,
episode,28644,1167,200,0,timeout,,,7,28644,,,,,,,,
episode,28652,1168,8,0,wall,,,7,28652,,,,,,,,
episode,28689,1169,37,1,self,,,7,28689,,,,,,,,
episode,28690,1170,1,0,self,,,7,28690,,,,,,,,
episode,28725,1171,35,3,self,,,7,28725,,,,,,,,
episode,28739,1172,14,0,self,,,7,28739,,,,,,,,
episode,28748,1173,9,0,self,,,7,28748,,,,,,,,
episode,28751,1174,3,0,self,,,7,28751,,,,,,,,
episode,28901,1175,150,0,timeout,,,7,28901,,,,,,,,
episode,28962,1176,61,2,self,,,7,28962,,,,,,,,
episode,29387,1177,425,1,timeout,,,7,29387,,,,,,,,
episode,29388,1178,1,0,self,,,7,29388,,,,,,,,
episode,29452,1179,64,1,self,,,7,29452,,,,,,,,
episode,29453,1180,1,0,self,,,7,29453,,,,,,,,
episode,29457,1181,4,0,self,,,7,29457,,,,,,,,
episode,29473,1182,16,0,self,,,7,29473,,,,,,,,
episode,29562,1183,89,0,self,,,7,29562,,,,,,,,
episode,29578,1184,16,0,self,,,7,29578,,,,,,,,
episode,29684,1185,106,2,self,,,7,29684,,,,,,,,
episode,29711,1186,27,1,self,,,7,29711,,,,,,,,
episode,29925,1187,214,1,timeout,,,7,29925,,,,,,,,
episode,29930,1188,5,0,self,,,7,29930,,,,,,,,
episode,29935,1189,5,0,self,,,7,29935,,,,,,,,
episode,29940,1190,5,0,self,,,7,29940,,,,,,,,
episode,29952,1191,12,0,self,,,7,29952,,,,,,,,
episode,29999,1192,47,0,self,,,7,29999,,,,,,,,
train,30000,1192,,,,0.66,0.358256189674139,7,30000,,,,,,,,
eval,30000,1192,,,,,,7,,0.8500000238418579,1.0,4,0.8454004526138306,4,1,15,0.8500000238418579
episode,30054,1193,55,0,self,,,7,30054,,,,,,,,
episode,30098,1194,44,0,self,,,7,30098,,,,,,,,
episode,30159,1195,61,2,self,,,7,30159,,,,,,,,
episode,30209,1196,50,0,timeout,,,7,30209,,,,,,,,
episode,30214,1197,5,0,wall,,,7,30214,,,,,,,,
episode,30222,1198,8,0,self,,,7,30222,,,,,,,,
episode,30269,1199,47,1,self,,,7,30269,,,,,,,,
episode,30307,1200,38,0,self,,,7,30307,,,,,,,,
episode,30457,1201,150,0,timeout,,,7,30457,,,,,,,,
episode,30481,1202,24,0,self,,,7,30481,,,,,,,,
episode,30761,1203,280,4,self,,,7,30761,,,,,,,,
episode,30880,1204,119,3,self,,,7,30880,,,,,,,,
episode,31030,1205,150,0,timeout,,,7,31030,,,,,,,,
episode,31043,1206,13,1,self,,,7,31043,,,,,,,,
episode,31059,1207,16,1,self,,,7,31059,,,,,,,,
episode,31076,1208,17,1,self,,,7,31076,,,,,,,,
episode,31092,1209,16,0,wall,,,7,31092,,,,,,,,
episode,31101,1210,9,0,self,,,7,31101,,,,,,,,
episode,31307,1211,206,1,wall,,,7,31307,,,,,,,,
episode,31316,1212,9,0,self,,,7,31316,,,,,,,,
episode,31320,1213,4,0,self,,,7,31320,,,,,,,,
episode,31568,1214,248,1,timeout,,,7,31568,,,,,,,,
episode,31784,1215,216,3,self,,,7,31784,,,,,,,,
episode,31795,1216,11,0,self,,,7,31795,,,,,,,,
episode,31797,1217,2,0,wall,,,7,31797,,,,,,,,
episode,31805,1218,8,0,wall,,,7,31805,,,,,,,,
episode,31909,1219,104,1,timeout,,,7,31909,,,,,,,,
episode,31927,1220,18,0,self,,,7,31927,,,,,,,,
episode,31967,1221,40,1,self,,,7,31967,,,,,,,,
train,32000,1221,,,,0.61,0.3590956512093544,7,32000,,,,,,,,
episode,32111,1222,144,1,self,,,7,32111,,,,,,,,
episode,32182,1223,71,3,self,,,7,32182,,,,,,,,
episode,32229,1224,47,2,self,,,7,32229,,,,,,,,
episode,32234,1225,5,0,self,,,7,32234,,,,,,,,
episode,32236,1226,2,0,self,,,7,32236,,,,,,,,
episode,32472,1227,236,2,self,,,7,32472,,,,,,,,
episode,32483,1228,11,0,self,,,7,32483,,,,,,,,
episode,32517,1229,34,0,wall,,,7,32517,,,,,,,,
episode,32727,1230,210,1,timeout,,,7,32727,,,,,,,,
episode,32730,1231,3,0,wall,,,7,32730,,,,,,,,
episode,32769,1232,39,2,self,,,7,32769,,,,,,,,
episode,32918,1233,149,0,self,,,7,32918,,,,,,,,
episode,32920,1234,2,0,self,,,7,32920,,,,,,,,
episode,32942,1235,22,1,self,,,7,32942,,,,,,,,
episode,32998,1236,56,2,self,,,7,32998,,,,,,,,
episode,32999,1237,1,0,self,,,7,32999,,,,,,,,
episode,33007,1238,8,0,self,,,7,33007,,,,,,,,
episode,33114,1239,107,5,self,,,7,33114,,,,,,,,
episode,33119,1240,5,0,self,,,7,33119,,,,,,,,
episode,33248,1241,129,1,self,,,7,33248,,,,,,,,
episode,33270,1242,22,0,self,,,7,33270,,,,,,,,
episode,33425,1243,155,3,self,,,7,33425,,,,,,,,
episode,33448,1244,23,0,self,,,7,33448,,,,,,,,
episode,33461,1245,13,1,self,,,7,33461,,,,,,,,
episode,33481,1246,20,0,self,,,7,33481,,,,,,,,
episode,33544,1247,63,2,wall,,,7,33544,,,,,,,,
episode,33545,1248,1,0,wall,,,7,33545,,,,,,,,
episode,33635,1249,90,2,self,,,7,33635,,,,,,,,
episode,33650,1250,15,0,self,,,7,33650,,,,,,,,
episode,33673,1251,23,0,self,,,7,33673,,,,,,,,
episode,33773,1252,100,0,timeout,,,7,33773,,,,,,,,
episode,33777,1253,4,0,self,,,7,33777,,,,,,,,
episode,33779,1254,2,0,self,,,7,33779,,,,,,,,
episode,33799,1255,20,0,self,,,7,33799,,,,,,,,
episode,33821,1256,22,0,self,,,7,33821,,,,,,,,
episode,33824,1257,3,0,wall,,,7,33824,,,,,,,,
episode,33827,1258,3,0,self,,,7,33827,,,,,,,,
episode,33971,1259,144,2,self,,,7,33971,,,,,,,,
train,34000,1259,,,,0.65,0.36781319543719293,7,34000,,,,,,,,
episode,34121,1260,150,0,timeout,,,7,34121,,,,,,,,
episode,34198,1261,77,0,self,,,7,34198,,,,,,,,
episode,34298,1262,100,0,timeout,,,7,34298,,,,,,,,
episode,34302,1263,4,0,self,,,7,34302,,,,,,,,
episode,34336,1264,34,1,self,,,7,34336,,,,,,,,
episode,34338,1265,2,0,self,,,7,34338,,,,,,,,
episode,34389,1266,51,1,self,,,7,34389,,,,,,,,
episode,34403,1267,14,0,self,,,7,34403,,,,,,,,
episode,34545,1268,142,1,self,,,7,34545,,,,,,,,
episode,34572,1269,27,0,self,,,7,34572,,,,,,,,
episode,34578,1270,6,0,self,,,7,34578,,,,,,,,
episode,34582,1271,4,0,self,,,7,34582,,,,,,,,
episode,34732,1272,150,0,timeout,,,7,34732,,,,,,,,
episode,34748,1273,16,0,wall,,,7,34748,,,,,,,,
episode,34773,1274,25,0,self,,,7,34773,,,,,,,,
episode,34776,1275,3,0,self,,,7,34776,,,,,,,,
episode,34813,1276,37,1,self,,,7,34813,,,,,,,,
episode,34866,1277,53,1,self,,,7,34866,,,,,,,,
episode,34884,1278,18,0,self,,,7,34884,,,,,,,,
episode,34890,1279,6,0,self,,,7,34890,,,,,,,,
episode,34902,1280,12,0,self,,,7,34902,,,,,,,,
episode,34909,1281,7,0,self,,,7,34909,,,,,,,,
episode,34987,1282,78,1,self,,,7,34987,,,,,,,,
episode,35055,1283,68,0,self,,,7,35055,,,,,,,,
episode,35236,1284,181,8,self,,,8,35236,,,,,,,,
episode,35244,1285,8,1,self,,,8,35244,,,,,,,,
episode,35483,1286,239,5,self,,,8,35483,,,,,,,,
episode,35579,1287,96,2,self,,,8,35579,,,,,,,,
episode,35607,1288,28,1,self,,,8,35607,,,,,,,,
episode,35613,1289,6,0,self,,,8,35613,,,,,,,,
episode,35913,1290,300,0,timeout,,,8,35913,,,,,,,,
episode,35939,1291,26,0,self,,,8,35939,,,,,,,,
episode,36000,1292,61,1,self,,,8,36000,,,,,,,,
train,36000,1292,,,,0.74,0.38642822615802286,8,36000,,,,,,,,
episode,36008,1293,8,0,self,,,8,36008,,,,,,,,
episode,36018,1294,10,0,self,,,8,36018,,,,,,,,
episode,36028,1295,10,0,self,,,8,36028,,,,,,,,
episode,36123,1296,95,1,wall,,,8,36123,,,,,,,,
episode,36323,1297,200,0,timeout,,,8,36323,,,,,,,,
episode,36354,1298,31,0,self,,,8,36354,,,,,,,,
episode,36501,1299,147,0,self,,,8,36501,,,,,,,,
episode,36536,1300,35,0,self,,,8,36536,,,,,,,,
episode,36583,1301,47,1,self,,,8,36583,,,,,,,,
episode,36596,1302,13,0,wall,,,8,36596,,,,,,,,
episode,36599,1303,3,0,self,,,8,36599,,,,,,,,
episode,36601,1304,2,0,self,,,8,36601,,,,,,,,
episode,36606,1305,5,1,self,,,8,36606,,,,,,,,
episode,36629,1306,23,3,self,,,8,36629,,,,,,,,
episode,36650,1307,21,2,self,,,8,36650,,,,,,,,
episode,36693,1308,43,0,self,,,8,36693,,,,,,,,
episode,36711,1309,18,1,self,,,8,36711,,,,,,,,
episode,36817,1310,106,4,self,,,8,36817,,,,,,,,
episode,36825,1311,8,3,self,,,8,36825,,,,,,,,
episode,36837,1312,12,0,self,,,8,36837,,,,,,,,
episode,36903,1313,66,5,self,,,8,36903,,,,,,,,
episode,36950,1314,47,0,self,,,8,36950,,,,,,,,
episode,37458,1315,508,6,self,,,8,37458,,,,,,,,
episode,37569,1316,111,2,self,,,8,37569,,,,,,,,
episode,37624,1317,55,2,self,,,8,37624,,,,,,,,
train,38000,1317,,,,0.87,0.3830717739462852,8,38000,,,,,,,,
episode,38046,1318,422,3,self,,,8,38046,,,,,,,,
episode,38057,1319,11,1,self,,,8,38057,,,,,,,,
episode,38076,1320,19,2,self,,,8,38076,,,,,,,,
episode,38114,1321,38,1,self,,,8,38114,,,,,,,,
episode,38164,1322,50,1,self,,,8,38164,,,,,,,,
episode,38189,1323,25,1,wall,,,8,38189,,,,,,,,
episode,38191,1324,2,0,wall,,,8,38191,,,,,,,,
episode,38194,1325,3,1,self,,,8,38194,,,,,,,,
episode,38241,1326,47,1,self,,,8,38241,,,,,,,,
episode,38244,1327,3,0,self,,,8,38244,,,,,,,,
episode,38289,1328,45,1,self,,,8,38289,,,,,,,,
episode,38526,1329,237,3,self,,,8,38526,,,,,,,,
episode,38612,1330,86,2,self,,,8,38612,,,,,,,,
episode,38672,1331,60,3,self,,,8,38672,,,,,,,,
episode,38692,1332,20,1,self,,,8,38692,,,,,,,,
episode,38693,1333,1,0,self,,,8,38693,,,,,,,,
episode,38822,1334,129,4,self,,,8,38822,,,,,,,,
episode,38845,1335,23,2,self,,,8,38845,,,,,,,,
episode,39045,1336,200,1,self,,,8,39045,,,,,,,,
episode,39063,1337,18,1,self,,,8,39063,,,,,,,,
episode,39064,1338,1,0,self,,,8,39064,,,,,,,,
episode,39135,1339,71,3,self,,,8,39135,,,,,,,,
episode,39155,1340,20,0,wall,,,8,39155,,,,,,,,
episode,39279,1341,124,3,self,,,8,39279,,,,,,,,
episode,39530,1342,251,1,timeout,,,8,39530,,,,,,,,
episode,39563,1343,33,1,self,,,8,39563,,,,,,,,
episode,39590,1344,27,1,self,,,8,39590,,,,,,,,
episode,39647,1345,57,1,self,,,8,39647,,,,,,,,
episode,39664,1346,17,0,self,,,8,39664,,,,,,,,
episode,39706,1347,42,0,self,,,8,39706,,,,,,,,
episode,39731,1348,25,0,self,,,8,39731,,,,,,,,
episode,39762,1349,31,0,self,,,8,39762,,,,,,,,
episode,39912,1350,150,0,timeout,,,8,39912,,,,,,,,
episode,39915,1351,3,0,self,,,8,39915,,,,,,,,
episode,39935,1352,20,2,self,,,8,39935,,,,,,,,
episode,39936,1353,1,0,self,,,8,39936,,,,,,,,
train,40000,1353,,,,0.98,0.3986695669591427,8,40000,,,,,,,,
eval,40000,1353,,,,,,8,,1.0499999523162842,1.0,3,5.524139881134033,5,0,15,1.0499999523162842
episode,40012,1354,76,1,self,,,8,40012,,,,,,,,
episode,40185,1355,173,3,self,,,8,40185,,,,,,,,
episode,40197,1356,12,1,self,,,8,40197,,,,,,,,
episode,40222,1357,25,1,self,,,8,40222,,,,,,,,
episode,40272,1358,50,0,timeout,,,8,40272,,,,,,,,
episode,40686,1359,414,1,timeout,,,8,40686,,,,,,,,
episode,40699,1360,13,1,self,,,8,40699,,,,,,,,
episode,40739,1361,40,0,self,,,8,40739,,,,,,,,
episode,40747,1362,8,0,self,,,8,40747,,,,,,,,
episode,40751,1363,4,0,wall,,,8,40751,,,,,,,,
episode,40777,1364,26,1,self,,,8,40777,,,,,,,,
episode,41213,1365,436,2,self,,,8,41213,,,,,,,,
episode,41315,1366,102,3,self,,,8,41315,,,,,,,,
episode,41393,1367,78,3,self,,,8,41393,,,,,,,,
episode,41403,1368,10,0,self,,,8,41403,,,,,,,,
episode,41449,1369,46,3,self,,,8,41449,,,,,,,,
episode,41459,1370,10,0,self,,,8,41459,,,,,,,,
episode,41462,1371,3,0,self,,,8,41462,,,,,,,,
episode,41483,1372,21,1,self,,,8,41483,,,,,,,,
episode,41533,1373,50,0,timeout,,,8,41533,,,,,,,,
episode,41680,1374,147,4,self,,,8,41680,,,,,,,,
episode,41721,1375,41,1,self,,,8,41721,,,,,,,,
episode,41769,1376,48,3,self,,,8,41769,,,,,,,,
episode,41880,1377,111,10,self,,,10,41880,,,,,,,,
episode,41917,1378,37,1,self,,,10,41917,,,,,,,,
episode,41937,1379,20,0,self,,,10,41937,,,,,,,,
episode,41938,1380,1,0,self,,,10,41938,,,,,,,,
train,42000,1380,,,,1.31,0.4517877948284149,10,42000,,,,,,,,
episode,42187,1381,249,1,self,,,10,42187,,,,,,,,
episode,42277,1382,90,7,self,,,10,42277,,,,,,,,
episode,42427,1383,150,0,timeout,,,10,42427,,,,,,,,
episode,42661,1384,234,4,self,,,10,42661,,,,,,,,
episode,42663,1385,2,1,self,,,10,42663,,,,,,,,
episode,42695,1386,32,1,self,,,10,42695,,,,,,,,
episode,42804,1387,109,5,self,,,10,42804,,,,,,,,
episode,42811,1388,7,0,self,,,10,42811,,,,,,,,
episode,42897,1389,86,1,self,,,10,42897,,,,,,,,
episode,42975,1390,78,0,self,,,10,42975,,,,,,,,
episode,42979,1391,4,0,self,,,10,42979,,,,,,,,
episode,43009,1392,30,0,self,,,10,43009,,,,,,,,
episode,43026,1393,17,0,self,,,10,43026,,,,,,,,
episode,43058,1394,32,1,self,,,10,43058,,,,,,,,
episode,43080,1395,22,0,self,,,10,43080,,,,,,,,
episode,43324,1396,244,6,self,,,10,43324,,,,,,,,
episode,43456,1397,132,7,self,,,10,43456,,,,,,,,
episode,43457,1398,1,0,wall,,,10,43457,,,,,,,,
episode,43463,1399,6,0,self,,,10,43463,,,,,,,,
episode,43520,1400,57,2,self,,,10,43520,,,,,,,,
episode,43538,1401,18,0,self,,,10,43538,,,,,,,,
episode,43551,1402,13,0,self,,,10,43551,,,,,,,,
episode,43565,1403,14,1,self,,,10,43565,,,,,,,,
episode,43574,1404,9,0,wall,,,10,43574,,,,,,,,
episode,43621,1405,47,4,self,,,10,43621,,,,,,,,
episode,43624,1406,3,0,self,,,10,43624,,,,,,,,
episode,43673,1407,49,1,self,,,10,43673,,,,,,,,
episode,43702,1408,29,1,self,,,10,43702,,,,,,,,
episode,43707,1409,5,0,wall,,,10,43707,,,,,,,,
episode,43732,1410,25,2,self,,,10,43732,,,,,,,,
episode,43733,1411,1,0,wall,,,10,43733,,,,,,,,
episode,43753,1412,20,1,self,,,10,43753,,,,,,,,
episode,43760,1413,7,0,self,,,10,43760,,,,,,,,
episode,43964,1414,204,2,self,,,10,43964,,,,,,,,
episode,43968,1415,4,0,self,,,10,43968,,,,,,,,
episode,43978,1416,10,1,self,,,10,43978,,,,,,,,
episode,43999,1417,21,0,self,,,10,43999,,,,,,,,
train,44000,1417,,,,1.3,0.4531263293325901,10,44000,,,,,,,,
episode,44124,1418,125,0,self,,,10,44124,,,,,,,,
episode,44164,1419,40,2,self,,,10,44164,,,,,,,,
episode,44332,1420,168,3,self,,,10,44332,,,,,,,,
episode,44339,1421,7,1,self,,,10,44339,,,,,,,,
episode,44346,1422,7,0,self,,,10,44346,,,,,,,,
episode,44353,1423,7,1,self,,,10,44353,,,,,,,,
episode,44364,1424,11,0,self,,,10,44364,,,,,,,,
episode,44407,1425,43,4,wall,,,10,44407,,,,,,,,
episode,44457,1426,50,0,timeout,,,10,44457,,,,,,,,
episode,44507,1427,50,0,timeout,,,10,44507,,,,,,,,
episode,44520,1428,13,1,self,,,10,44520,,,,,,,,
episode,44575,1429,55,0,self,,,10,44575,,,,,,,,
episode,44636,1430,61,3,self,,,10,44636,,,,,,,,
episode,44660,1431,24,0,self,,,10,44660,,,,,,,,
episode,44760,1432,100,0,timeout,,,10,44760,,,,,,,,
episode,44852,1433,92,3,self,,,10,44852,,,,,,,,
episode,44927,1434,75,4,self,,,10,44927,,,,,,,,
episode,44978,1435,51,1,self,,,10,44978,,,,,,,,
episode,45023,1436,45,1,self,,,10,45023,,,,,,,,
episode,45042,1437,19,1,self,,,10,45042,,,,,,,,
episode,45077,1438,35,0,self,,,10,45077,,,,,,,,
episode,45103,1439,26,1,self,,,10,45103,,,,,,,,
episode,45119,1440,16,0,self,,,10,45119,,,,,,,,
episode,45269,1441,150,0,timeout,,,10,45269,,,,,,,,
episode,45373,1442,104,3,self,,,10,45373,,,,,,,,
episode,45573,1443,200,0,timeout,,,10,45573,,,,,,,,
episode,45657,1444,84,6,self,,,10,45657,,,,,,,,
episode,45723,1445,66,2,self,,,10,45723,,,,,,,,
episode,45777,1446,54,1,self,,,10,45777,,,,,,,,
episode,45807,1447,30,3,self,,,10,45807,,,,,,,,
episode,45817,1448,10,1,self,,,10,45817,,,,,,,,
episode,45821,1449,4,0,self,,,10,45821,,,,,,,,
episode,45843,1450,22,2,self,,,10,45843,,,,,,,,
train,46000,1450,,,,1.35,0.4760435923933983,10,46000,,,,,,,,
episode,46067,1451,224,1,timeout,,,10,46067,,,,,,,,
episode,46095,1452,28,1,self,,,10,46095,,,,,,,,
episode,46195,1453,100,0,timeout,,,10,46195,,,,,,,,
episode,46258,1454,63,1,self,,,10,46258,,,,,,,,
episode,46305,1455,47,1,self,,,10,46305,,,,,,,,
episode,46308,1456,3,0,self,,,10,46308,,,,,,,,
episode,46309,1457,1,0,self,,,10,46309,,,,,,,,
episode,46329,1458,20,1,self,,,10,46329,,,,,,,,
episode,46369,1459,40,4,self,,,10,46369,,,,,,,,
episode,46419,1460,50,0,timeout,,,10,46419,,,,,,,,
episode,46567,1461,148,4,self,,,10,46567,,,,,,,,
episode,46569,1462,2,0,self,,,10,46569,,,,,,,,
episode,46719,1463,150,0,timeout,,,10,46719,,,,,,,,
episode,46792,1464,73,4,self,,,10,46792,,,,,,,,
episode,46801,1465,9,0,self,,,10,46801,,,,,,,,
episode,46803,1466,2,0,self,,,10,46803,,,,,,,,
episode,46814,1467,11,0,self,,,10,46814,,,,,,,,
episode,46836,1468,22,2,self,,,10,46836,,,,,,,,
episode,46867,1469,31,2,self,,,10,46867,,,,,,,,
episode,47025,1470,158,7,self,,,10,47025,,,,,,,,
episode,47155,1471,130,4,self,,,10,47155,,,,,,,,
episode,47166,1472,11,0,self,,,10,47166,,,,,,,,
episode,47299,1473,133,7,self,,,10,47299,,,,,,,,
episode,47357,1474,58,1,self,,,10,47357,,,,,,,,
episode,47382,1475,25,0,wall,,,10,47382,,,,,,,,
episode,47446,1476,64,3,self,,,10,47446,,,,,,,,
episode,47501,1477,55,3,self,,,10,47501,,,,,,,,
episode,47513,1478,12,0,self,,,10,47513,,,,,,,,
episode,47580,1479,67,1,self,,,10,47580,,,,,,,,
episode,47626,1480,46,0,wall,,,10,47626,,,,,,,,
episode,47636,1481,10,0,self,,,10,47636,,,,,,,,
episode,47679,1482,43,2,self,,,10,47679,,,,,,,,
episode,47680,1483,1,0,wall,,,10,47680,,,,,,,,
episode,47797,1484,117,5,self,,,10,47797,,,,,,,,
episode,47899,1485,102,1,self,,,10,47899,,,,,,,,
train,48000,1485,,,,1.35,0.4635465659201145,10,48000,,,,,,,,
episode,48189,1486,290,3,timeout,,,10,48189,,,,,,,,
episode,48193,1487,4,0,self,,,10,48193,,,,,,,,
episode,48217,1488,24,1,self,,,10,48217,,,,,,,,
episode,48235,1489,18,0,self,,,10,48235,,,,,,,,
episode,48311,1490,76,3,self,,,10,48311,,,,,,,,
episode,48343,1491,32,0,self,,,10,48343,,,,,,,,
episode,48492,1492,149,4,self,,,10,48492,,,,,,,,
episode,48579,1493,87,1,self,,,10,48579,,,,,,,,
episode,48581,1494,2,0,self,,,10,48581,,,,,,,,
episode,48606,1495,25,1,self,,,10,48606,,,,,,,,
episode,48656,1496,50,0,timeout,,,10,48656,,,,,,,,
episode,48704,1497,48,0,self,,,10,48704,,,,,,,,
episode,48804,1498,100,0,timeout,,,10,48804,,,,,,,,
episode,49007,1499,203,1,timeout,,,10,49007,,,,,,,,
episode,49022,1500,15,0,self,,,10,49022,,,,,,,,
episode,49053,1501,31,3,self,,,10,49053,,,,,,,,
episode,49071,1502,18,0,self,,,10,49071,,,,,,,,
episode,49080,1503,9,0,self,,,10,49080,,,,,,,,
episode,49203,1504,123,5,self,,,10,49203,,,,,,,,
episode,49219,1505,16,2,self,,,10,49219,,,,,,,,
episode,49254,1506,35,0,wall,,,10,49254,,,,,,,,
episode,49275,1507,21,2,self,,,10,49275,,,,,,,,
episode,49342,1508,67,4,self,,,10,49342,,,,,,,,
episode,49833,1509,491,1,self,,,10,49833,,,,,,,,
episode,49851,1510,18,1,self,,,10,49851,,,,,,,,
episode,49880,1511,29,1,self,,,10,49880,,,,,,,,
episode,49889,1512,9,1,wall,,,10,49889,,,,,,,,
episode,49891,1513,2,0,self,,,10,49891,,,,,,,,
episode,49927,1514,36,3,self,,,10,49927,,,,,,,,
episode,49930,1515,3,0,self,,,10,49930,,,,,,,,
episode,49963,1516,33,2,self,,,10,49963,,,,,,,,
episode,49966,1517,3,0,self,,,10,49966,,,,,,,,
episode,49967,1518,1,0,self,,,10,49967,,,,,,,,
episode,49969,1519,2,0,self,,,10,49969,,,,,,,,
train,50000,1519,,,,1.36,0.4894135645031929,10,50000,,,,,,,,
eval,50000,1519,,,,,,10,,1.9500000476837158,1.0,10,25.732418060302734,5,0,15,1.9500000476837158
episode,50001,1520,32,2,self,,,10,50001,,,,,,,,
episode,50016,1521,15,2,self,,,10,50016,,,,,,,,
episode,50081,1522,65,1,self,,,10,50081,,,,,,,,
episode,50177,1523,96,6,self,,,10,50177,,,,,,,,
episode,50201,1524,24,1,self,,,10,50201,,,,,,,,
episode,50231,1525,30,1,self,,,10,50231,,,,,,,,
episode,50392,1526,161,4,self,,,10,50392,,,,,,,,
episode,50725,1527,333,3,timeout,,,10,50725,,,,,,,,
episode,50744,1528,19,1,self,,,10,50744,,,,,,,,
episode,50746,1529,2,0,self,,,10,50746,,,,,,,,
episode,50795,1530,49,1,self,,,10,50795,,,,,,,,
episode,50803,1531,8,1,self,,,10,50803,,,,,,,,
episode,50808,1532,5,0,self,,,10,50808,,,,,,,,
episode,50818,1533,10,0,self,,,10,50818,,,,,,,,
episode,50893,1534,75,5,self,,,10,50893,,,,,,,,
episode,50931,1535,38,3,self,,,10,50931,,,,,,,,
episode,50955,1536,24,1,self,,,10,50955,,,,,,,,
episode,51064,1537,109,4,self,,,10,51064,,,,,,,,
episode,51091,1538,27,0,self,,,10,51091,,,,,,,,
episode,51373,1539,282,4,self,,,10,51373,,,,,,,,
episode,51429,1540,56,3,self,,,10,51429,,,,,,,,
episode,51486,1541,57,2,wall,,,10,51486,,,,,,,,
episode,51491,1542,5,0,self,,,10,51491,,,,,,,,
episode,51501,1543,10,0,self,,,10,51501,,,,,,,,
episode,51511,1544,10,1,self,,,10,51511,,,,,,,,
episode,51526,1545,15,0,self,,,10,51526,,,,,,,,
episode,51564,1546,38,1,self,,,10,51564,,,,,,,,
episode,51691,1547,127,1,self,,,10,51691,,,,,,,,
episode,51719,1548,28,0,self,,,10,51719,,,,,,,,
episode,51842,1549,123,5,self,,,10,51842,,,,,,,,
episode,51878,1550,36,0,self,,,10,51878,,,,,,,,
episode,51880,1551,2,0,self,,,10,51880,,,,,,,,
episode,51927,1552,47,0,wall,,,10,51927,,,,,,,,
episode,51941,1553,14,0,self,,,10,51941,,,,,,,,
train,52000,1553,,,,1.45,0.5069036242365837,10,52000,,,,,,,,
episode,52068,1554,127,3,self,,,10,52068,,,,,,,,
episode,52079,1555,11,0,wall,,,10,52079,,,,,,,,
episode,52080,1556,1,0,self,,,10,52080,,,,,,,,
