event,step,episodes,episode_steps,episode_score,death_reason,avg_score,avg_loss,best_score,replay_size,eval_score,eval_score_median,eval_score_max,eval_reward,eval_death_self,eval_death_wall,eval_death_timeout,best_eval
episode,623,81,24,0,wall,,,1,623,,,,,,,,
episode,632,82,9,0,self,,,1,632,,,,,,,,
episode,636,83,4,0,self,,,1,636,,,,,,,,
episode,649,84,13,0,wall,,,1,649,,,,,,,,
episode,653,85,4,1,self,,,1,653,,,,,,,,
episode,659,86,6,0,wall,,,1,659,,,,,,,,
episode,709,87,50,0,timeout,,,1,709,,,,,,,,
episode,711,88,2,0,wall,,,1,711,,,,,,,,
episode,714,89,3,0,self,,,1,714,,,,,,,,
episode,721,90,7,1,wall,,,1,721,,,,,,,,
episode,732,91,11,0,wall,,,1,732,,,,,,,,
episode,749,92,17,0,self,,,1,749,,,,,,,,
episode,767,93,18,0,wall,,,1,767,,,,,,,,
episode,778,94,11,0,self,,,1,778,,,,,,,,
episode,782,95,4,0,self,,,1,782,,,,,,,,
episode,787,96,5,0,self,,,1,787,,,,,,,,
episode,802,97,15,2,wall,,,2,802,,,,,,,,
episode,804,98,2,0,self,,,2,804,,,,,,,,
episode,823,99,19,1,wall,,,2,823,,,,,,,,
episode,834,100,11,0,wall,,,2,834,,,,,,,,
episode,839,101,5,0,self,,,2,839,,,,,,,,
episode,841,102,2,0,self,,,2,841,,,,,,,,
episode,845,103,4,0,wall,,,2,845,,,,,,,,
episode,850,104,5,0,wall,,,2,850,,,,,,,,
episode,874,105,24,0,wall,,,2,874,,,,,,,,
episode,899,106,25,0,self,,,2,899,,,,,,,,
episode,903,107,4,0,self,,,2,903,,,,,,,,
episode,913,108,10,0,self,,,2,913,,,,,,,,
episode,916,109,3,0,self,,,2,916,,,,,,,,
episode,919,110,3,0,wall,,,2,919,,,,,,,,
episode,925,111,6,0,self,,,2,925,,,,,,,,
episode,944,112,19,0,self,,,2,944,,,,,,,,
episode,952,113,8,1,self,,,2,952,,,,,,,,
episode,960,114,8,0,self,,,2,960,,,,,,,,
episode,962,115,2,0,self,,,2,962,,,,,,,,
episode,975,116,13,0,wall,,,2,975,,,,,,,,
episode,986,117,11,0,self,,,2,986,,,,,,,,
episode,987,118,1,0,wall,,,2,987,,,,,,,,
episode,989,119,2,0,self,,,2,989,,,,,,,,
episode,1010,120,21,0,wall,,,2,1010,,,,,,,,
episode,1031,121,21,0,wall,,,2,1031,,,,,,,,
episode,1041,122,10,0,self,,,2,1041,,,,,,,,
episode,1050,123,9,0,wall,,,2,1050,,,,,,,,
episode,1053,124,3,0,self,,,2,1053,,,,,,,,
episode,1056,125,3,0,self,,,2,1056,,,,,,,,
episode,1060,126,4,0,self,,,2,1060,,,,,,,,
episode,1063,127,3,0,self,,,2,1063,,,,,,,,
episode,1065,128,2,0,self,,,2,1065,,,,,,,,
episode,1068,129,3,0,wall,,,2,1068,,,,,,,,
episode,1078,130,10,0,wall,,,2,1078,,,,,,,,
episode,1088,131,10,0,self,,,2,1088,,,,,,,,
episode,1091,132,3,0,self,,,2,1091,,,,,,,,
episode,1100,133,9,1,self,,,2,1100,,,,,,,,
episode,1125,134,25,0,wall,,,2,1125,,,,,,,,
episode,1126,135,1,0,wall,,,2,1126,,,,,,,,
episode,1128,136,2,0,self,,,2,1128,,,,,,,,
episode,1140,137,12,0,wall,,,2,1140,,,,,,,,
episode,1142,138,2,0,self,,,2,1142,,,,,,,,
episode,1146,139,4,0,self,,,2,1146,,,,,,,,
episode,1150,140,4,0,self,,,2,1150,,,,,,,,
episode,1154,141,4,0,self,,,2,1154,,,,,,,,
episode,1157,142,3,0,self,,,2,1157,,,,,,,,
episode,1165,143,8,0,wall,,,2,1165,,,,,,,,
episode,1179,144,14,0,self,,,2,1179,,,,,,,,
episode,1184,145,5,0,wall,,,2,1184,,,,,,,,
episode,1190,146,6,0,wall,,,2,1190,,,,,,,,
episode,1200,147,10,0,wall,,,2,1200,,,,,,,,
episode,1204,148,4,0,wall,,,2,1204,,,,,,,,
episode,1209,149,5,0,self,,,2,1209,,,,,,,,
episode,1213,150,4,0,wall,,,2,1213,,,,,,,,
episode,1214,151,1,0,self,,,2,1214,,,,,,,,
episode,1217,152,3,0,self,,,2,1217,,,,,,,,
episode,1222,153,5,0,wall,,,2,1222,,,,,,,,
episode,1239,154,17,0,self,,,2,1239,,,,,,,,
episode,1243,155,4,1,self,,,2,1243,,,,,,,,
episode,1252,156,9,0,self,,,2,1252,,,,,,,,
episode,1274,157,22,0,wall,,,2,1274,,,,,,,,
episode,1280,158,6,0,self,,,2,1280,,,,,,,,
episode,1282,159,2,0,self,,,2,1282,,,,,,,,
episode,1285,160,3,0,self,,,2,1285,,,,,,,,
episode,1288,161,3,0,wall,,,2,1288,,,,,,,,
episode,1299,162,11,0,wall,,,2,1299,,,,,,,,
episode,1301,163,2,0,self,,,2,1301,,,,,,,,
episode,1354,164,53,1,wall,,,2,1354,,,,,,,,
episode,1362,165,8,0,self,,,2,1362,,,,,,,,
episode,1381,166,19,0,wall,,,2,1381,,,,,,,,
episode,1383,167,2,0,wall,,,2,1383,,,,,,,,
episode,1401,168,18,0,self,,,2,1401,,,,,,,,
episode,1419,169,18,0,self,,,2,1419,,,,,,,,
episode,1442,170,23,0,wall,,,2,1442,,,,,,,,
episode,1465,171,23,0,wall,,,2,1465,,,,,,,,
episode,1479,172,14,0,wall,,,2,1479,,,,,,,,
episode,1482,173,3,0,self,,,2,1482,,,,,,,,
episode,1485,174,3,0,wall,,,2,1485,,,,,,,,
episode,1512,175,27,0,wall,,,2,1512,,,,,,,,
episode,1525,176,13,1,wall,,,2,1525,,,,,,,,
episode,1533,177,8,0,self,,,2,1533,,,,,,,,
episode,1534,178,1,0,self,,,2,1534,,,,,,,,
episode,1540,179,6,0,self,,,2,1540,,,,,,,,
episode,1546,180,6,0,wall,,,2,1546,,,,,,,,
episode,1556,181,10,0,wall,,,2,1556,,,,,,,,
episode,1558,182,2,0,wall,,,2,1558,,,,,,,,
episode,1570,183,12,1,wall,,,2,1570,,,,,,,,
episode,1590,184,20,0,self,,,2,1590,,,,,,,,
episode,1598,185,8,0,self,,,2,1598,,,,,,,,
episode,1605,186,7,0,wall,,,2,1605,,,,,,,,
episode,1613,187,8,0,wall,,,2,1613,,,,,,,,
episode,1616,188,3,0,self,,,2,1616,,,,,,,,
episode,1617,189,1,0,wall,,,2,1617,,,,,,,,
episode,1618,190,1,0,self,,,2,1618,,,,,,,,
episode,1624,191,6,0,self,,,2,1624,,,,,,,,
episode,1627,192,3,0,wall,,,2,1627,,,,,,,,
episode,1634,193,7,0,self,,,2,1634,,,,,,,,
episode,1657,194,23,0,wall,,,2,1657,,,,,,,,
episode,1658,195,1,0,self,,,2,1658,,,,,,,,
episode,1666,196,8,0,wall,,,2,1666,,,,,,,,
episode,1671,197,5,0,self,,,2,1671,,,,,,,,
episode,1677,198,6,0,wall,,,2,1677,,,,,,,,
episode,1687,199,10,0,wall,,,2,1687,,,,,,,,
episode,1694,200,7,0,wall,,,2,1694,,,,,,,,
episode,1696,201,2,1,wall,,,2,1696,,,,,,,,
episode,1703,202,7,1,self,,,2,1703,,,,,,,,
episode,1706,203,3,0,self,,,2,1706,,,,,,,,
episode,1729,204,23,0,self,,,2,1729,,,,,,,,
episode,1744,205,15,0,wall,,,2,1744,,,,,,,,
episode,1750,206,6,0,self,,,2,1750,,,,,,,,
episode,1756,207,6,0,self,,,2,1756,,,,,,,,
episode,1759,208,3,0,self,,,2,1759,,,,,,,,
episode,1764,209,5,0,wall,,,2,1764,,,,,,,,
episode,1770,210,6,0,self,,,2,1770,,,,,,,,
episode,1789,211,19,0,wall,,,2,1789,,,,,,,,
episode,1792,212,3,0,wall,,,2,1792,,,,,,,,
episode,1816,213,24,0,wall,,,2,1816,,,,,,,,
episode,1821,214,5,0,self,,,2,1821,,,,,,,,
episode,1825,215,4,0,self,,,2,1825,,,,,,,,
episode,1872,216,47,0,wall,,,2,1872,,,,,,,,
episode,1886,217,14,0,wall,,,2,1886,,,,,,,,
episode,1891,218,5,1,self,,,2,1891,,,,,,,,
episode,1894,219,3,0,wall,,,2,1894,,,,,,,,
episode,1898,220,4,0,wall,,,2,1898,,,,,,,,
episode,1900,221,2,0,wall,,,2,1900,,,,,,,,
episode,1904,222,4,0,self,,,2,1904,,,,,,,,
episode,1906,223,2,0,self,,,2,1906,,,,,,,,
episode,1910,224,4,0,self,,,2,1910,,,,,,,,
episode,1916,225,6,0,wall,,,2,1916,,,,,,,,
episode,1922,226,6,0,self,,,2,1922,,,,,,,,
episode,1939,227,17,0,wall,,,2,1939,,,,,,,,
episode,1940,228,1,0,self,,,2,1940,,,,,,,,
episode,1941,229,1,0,wall,,,2,1941,,,,,,,,
episode,1946,230,5,0,self,,,2,1946,,,,,,,,
episode,1958,231,12,0,wall,,,2,1958,,,,,,,,
episode,1965,232,7,0,wall,,,2,1965,,,,,,,,
episode,1971,233,6,0,wall,,,2,1971,,,,,,,,
episode,1978,234,7,0,wall,,,2,1978,,,,,,,,
episode,1988,235,10,0,wall,,,2,1988,,,,,,,,
train,2000,235,,,,0.07,0.0,2,2000,,,,,,,,
episode,2008,236,20,0,wall,,,2,2008,,,,,,,,
episode,2034,237,26,0,wall,,,2,2034,,,,,,,,
episode,2042,238,8,0,wall,,,2,2042,,,,,,,,
episode,2107,239,65,0,wall,,,2,2107,,,,,,,,
episode,2110,240,3,0,wall,,,2,2110,,,,,,,,
episode,2123,241,13,0,wall,,,2,2123,,,,,,,,
episode,2125,242,2,0,self,,,2,2125,,,,,,,,
episode,2126,243,1,0,self,,,2,2126,,,,,,,,
episode,2136,244,10,0,self,,,2,2136,,,,,,,,
episode,2146,245,10,1,wall,,,2,2146,,,,,,,,
episode,2149,246,3,0,self,,,2,2149,,,,,,,,
episode,2159,247,10,0,self,,,2,2159,,,,,,,,
episode,2164,248,5,0,self,,,2,2164,,,,,,,,
episode,2170,249,6,0,wall,,,2,2170,,,,,,,,
episode,2175,250,5,0,self,,,2,2175,,,,,,,,
episode,2184,251,9,0,self,,,2,2184,,,,,,,,
episode,2186,252,2,0,self,,,2,2186,,,,,,,,
episode,2187,253,1,0,wall,,,2,2187,,,,,,,,
episode,2197,254,10,0,wall,,,2,2197,,,,,,,,
episode,2199,255,2,0,wall,,,2,2199,,,,,,,,
episode,2203,256,4,1,self,,,2,2203,,,,,,,,
episode,2209,257,6,0,wall,,,2,2209,,,,,,,,
episode,2211,258,2,0,wall,,,2,2211,,,,,,,,
episode,2262,259,51,1,wall,,,2,2262,,,,,,,,
episode,2267,260,5,0,wall,,,2,2267,,,,,,,,
episode,2298,261,31,1,wall,,,2,2298,,,,,,,,
episode,2302,262,4,1,self,,,2,2302,,,,,,,,
episode,2316,263,14,0,wall,,,2,2316,,,,,,,,
episode,2319,264,3,0,self,,,2,2319,,,,,,,,
episode,2324,265,5,0,wall,,,2,2324,,,,,,,,
episode,2325,266,1,0,self,,,2,2325,,,,,,,,
episode,2330,267,5,0,wall,,,2,2330,,,,,,,,
episode,2338,268,8,0,wall,,,2,2338,,,,,,,,
episode,2386,269,48,0,wall,,,2,2386,,,,,,,,
episode,2394,270,8,0,self,,,2,2394,,,,,,,,
episode,2398,271,4,0,self,,,2,2398,,,,,,,,
episode,2405,272,7,0,wall,,,2,2405,,,,,,,,
episode,2408,273,3,0,self,,,2,2408,,,,,,,,
episode,2416,274,8,0,self,,,2,2416,,,,,,,,
episode,2451,275,35,0,wall,,,2,2451,,,,,,,,
episode,2455,276,4,0,self,,,2,2455,,,,,,,,
episode,2460,277,5,0,wall,,,2,2460,,,,,,,,
episode,2472,278,12,0,self,,,2,2472,,,,,,,,
episode,2482,279,10,0,wall,,,2,2482,,,,,,,,
episode,2486,280,4,0,self,,,2,2486,,,,,,,,
episode,2505,281,19,0,self,,,2,2505,,,,,,,,
episode,2507,282,2,0,self,,,2,2507,,,,,,,,
episode,2520,283,13,0,self,,,2,2520,,,,,,,,
episode,2525,284,5,0,self,,,2,2525,,,,,,,,
episode,2530,285,5,0,self,,,2,2530,,,,,,,,
episode,2531,286,1,0,wall,,,2,2531,,,,,,,,
episode,2532,287,1,0,wall,,,2,2532,,,,,,,,
episode,2538,288,6,0,self,,,2,2538,,,,,,,,
episode,2546,289,8,0,self,,,2,2546,,,,,,,,
episode,2548,290,2,0,self,,,2,2548,,,,,,,,
episode,2551,291,3,0,wall,,,2,2551,,,,,,,,
episode,2552,292,1,0,self,,,2,2552,,,,,,,,
episode,2556,293,4,0,self,,,2,2556,,,,,,,,
episode,2565,294,9,0,wall,,,2,2565,,,,,,,,
episode,2574,295,9,0,wall,,,2,2574,,,,,,,,
episode,2583,296,9,0,self,,,2,2583,,,,,,,,
episode,2584,297,1,0,self,,,2,2584,,,,,,,,
episode,2588,298,4,0,wall,,,2,2588,,,,,,,,
episode,2620,299,32,0,wall,,,2,2620,,,,,,,,
episode,2621,300,1,0,wall,,,2,2621,,,,,,,,
episode,2632,301,11,0,wall,,,2,2632,,,,,,,,
episode,2635,302,3,0,self,,,2,2635,,,,,,,,
episode,2636,303,1,0,self,,,2,2636,,,,,,,,
episode,2640,304,4,0,self,,,2,2640,,,,,,,,
episode,2645,305,5,0,wall,,,2,2645,,,,,,,,
episode,2675,306,30,1,wall,,,2,2675,,,,,,,,
episode,2677,307,2,0,wall,,,2,2677,,,,,,,,
episode,2682,308,5,0,self,,,2,2682,,,,,,,,
episode,2685,309,3,0,wall,,,2,2685,,,,,,,,
episode,2687,310,2,0,self,,,2,2687,,,,,,,,
episode,2690,311,3,0,wall,,,2,2690,,,,,,,,
episode,2702,312,12,0,wall,,,2,2702,,,,,,,,
episode,2705,313,3,0,self,,,2,2705,,,,,,,,
episode,2727,314,22,1,wall,,,2,2727,,,,,,,,
episode,2740,315,13,1,wall,,,2,2740,,,,,,,,
episode,2748,316,8,0,wall,,,2,2748,,,,,,,,
episode,2752,317,4,0,wall,,,2,2752,,,,,,,,
episode,2754,318,2,0,wall,,,2,2754,,,,,,,,
episode,2759,319,5,0,self,,,2,2759,,,,,,,,
episode,2765,320,6,0,self,,,2,2765,,,,,,,,
episode,2776,321,11,0,self,,,2,2776,,,,,,,,
episode,2803,322,27,1,wall,,,2,2803,,,,,,,,
episode,2808,323,5,0,wall,,,2,2808,,,,,,,,
episode,2809,324,1,0,wall,,,2,2809,,,,,,,,
episode,2837,325,28,0,wall,,,2,2837,,,,,,,,
episode,2841,326,4,0,self,,,2,2841,,,,,,,,
episode,2844,327,3,0,self,,,2,2844,,,,,,,,
episode,2845,328,1,0,wall,,,2,2845,,,,,,,,
episode,2862,329,17,0,wall,,,2,2862,,,,,,,,
episode,2866,330,4,0,self,,,2,2866,,,,,,,,
episode,2869,331,3,0,self,,,2,2869,,,,,,,,
episode,2880,332,11,0,wall,,,2,2880,,,,,,,,
episode,2883,333,3,0,self,,,2,2883,,,,,,,,
episode,2887,334,4,0,self,,,2,2887,,,,,,,,
episode,2899,335,12,0,wall,,,2,2899,,,,,,,,
episode,2901,336,2,0,wall,,,2,2901,,,,,,,,
episode,2907,337,6,0,self,,,2,2907,,,,,,,,
episode,2931,338,24,0,wall,,,2,2931,,,,,,,,
episode,2932,339,1,0,wall,,,2,2932,,,,,,,,
episode,2935,340,3,0,wall,,,2,2935,,,,,,,,
episode,2939,341,4,0,self,,,2,2939,,,,,,,,
episode,2947,342,8,0,wall,,,2,2947,,,,,,,,
episode,2955,343,8,0,self,,,2,2955,,,,,,,,
episode,2956,344,1,0,wall,,,2,2956,,,,,,,,
episode,2958,345,2,0,self,,,2,2958,,,,,,,,
episode,2960,346,2,0,self,,,2,2960,,,,,,,,
episode,2963,347,3,0,self,,,2,2963,,,,,,,,
episode,2966,348,3,0,wall,,,2,2966,,,,,,,,
episode,2969,349,3,0,wall,,,2,2969,,,,,,,,
episode,2971,350,2,0,wall,,,2,2971,,,,,,,,
episode,2980,351,9,0,wall,,,2,2980,,,,,,,,
episode,2998,352,18,0,wall,,,2,2998,,,,,,,,
episode,3068,353,70,0,wall,,,2,3068,,,,,,,,
episode,3076,354,8,0,self,,,2,3076,,,,,,,,
episode,3085,355,9,0,self,,,2,3085,,,,,,,,
episode,3117,356,32,0,wall,,,2,3117,,,,,,,,
episode,3122,357,5,0,self,,,2,3122,,,,,,,,
episode,3134,358,12,0,wall,,,2,3134,,,,,,,,
episode,3139,359,5,0,self,,,2,3139,,,,,,,,
episode,3141,360,2,0,self,,,2,3141,,,,,,,,
episode,3143,361,2,0,self,,,2,3143,,,,,,,,
episode,3156,362,13,0,self,,,2,3156,,,,,,,,
episode,3166,363,10,0,wall,,,2,3166,,,,,,,,
episode,3177,364,11,0,self,,,2,3177,,,,,,,,
episode,3179,365,2,0,self,,,2,3179,,,,,,,,
episode,3180,366,1,0,self,,,2,3180,,,,,,,,
episode,3184,367,4,0,wall,,,2,3184,,,,,,,,
episode,3199,368,15,0,wall,,,2,3199,,,,,,,,
episode,3202,369,3,0,self,,,2,3202,,,,,,,,
episode,3221,370,19,0,wall,,,2,3221,,,,,,,,
episode,3233,371,12,0,wall,,,2,3233,,,,,,,,
episode,3238,372,5,0,self,,,2,3238,,,,,,,,
episode,3247,373,9,0,wall,,,2,3247,,,,,,,,
episode,3251,374,4,0,wall,,,2,3251,,,,,,,,
episode,3253,375,2,0,wall,,,2,3253,,,,,,,,
episode,3260,376,7,0,self,,,2,3260,,,,,,,,
episode,3263,377,3,0,wall,,,2,3263,,,,,,,,
episode,3269,378,6,0,self,,,2,3269,,,,,,,,
episode,3272,379,3,0,self,,,2,3272,,,,,,,,
episode,3275,380,3,0,self,,,2,3275,,,,,,,,
episode,3280,381,5,0,wall,,,2,3280,,,,,,,,
episode,3297,382,17,1,wall,,,2,3297,,,,,,,,
episode,3298,383,1,0,self,,,2,3298,,,,,,,,
episode,3314,384,16,0,wall,,,2,3314,,,,,,,,
episode,3330,385,16,0,wall,,,2,3330,,,,,,,,
episode,3340,386,10,0,wall,,,2,3340,,,,,,,,
episode,3342,387,2,0,self,,,2,3342,,,,,,,,
episode,3362,388,20,0,wall,,,2,3362,,,,,,,,
episode,3368,389,6,0,self,,,2,3368,,,,,,,,
episode,3372,390,4,0,self,,,2,3372,,,,,,,,
episode,3375,391,3,0,self,,,2,3375,,,,,,,,
episode,3381,392,6,0,self,,,2,3381,,,,,,,,
episode,3387,393,6,0,wall,,,2,3387,,,,,,,,
episode,3388,394,1,0,wall,,,2,3388,,,,,,,,
episode,3389,395,1,0,wall,,,2,3389,,,,,,,,
episode,3396,396,7,0,self,,,2,3396,,,,,,,,
episode,3424,397,28,2,self,,,2,3424,,,,,,,,
episode,3429,398,5,0,wall,,,2,3429,,,,,,,,
episode,3439,399,10,0,self,,,2,3439,,,,,,,,
episode,3440,400,1,0,wall,,,2,3440,,,,,,,,
episode,3442,401,2,0,wall,,,2,3442,,,,,,,,
episode,3452,402,10,0,self,,,2,3452,,,,,,,,
episode,3453,403,1,0,wall,,,2,3453,,,,,,,,
episode,3456,404,3,0,wall,,,2,3456,,,,,,,,
episode,3461,405,5,0,wall,,,2,3461,,,,,,,,
episode,3465,406,4,0,wall,,,2,3465,,,,,,,,
episode,3474,407,9,0,self,,,2,3474,,,,,,,,
episode,3488,408,14,0,wall,,,2,3488,,,,,,,,
episode,3527,409,39,0,wall,,,2,3527,,,,,,,,
episode,3538,410,11,0,self,,,2,3538,,,,,,,,
episode,3545,411,7,0,self,,,2,3545,,,,,,,,
episode,3563,412,18,0,self,,,2,3563,,,,,,,,
episode,3582,413,19,0,self,,,2,3582,,,,,,,,
episode,3585,414,3,0,wall,,,2,3585,,,,,,,,
episode,3593,415,8,0,self,,,2,3593,,,,,,,,
episode,3596,416,3,0,wall,,,2,3596,,,,,,,,
episode,3597,417,1,0,self,,,2,3597,,,,,,,,
episode,3614,418,17,0,self,,,2,3614,,,,,,,,
episode,3616,419,2,0,self,,,2,3616,,,,,,,,
episode,3619,420,3,0,self,,,2,3619,,,,,,,,
episode,3623,421,4,0,wall,,,2,3623,,,,,,,,
episode,3625,422,2,0,self,,,2,3625,,,,,,,,
episode,3627,423,2,0,wall,,,2,3627,,,,,,,,
episode,3629,424,2,0,wall,,,2,3629,,,,,,,,
episode,3637,425,8,0,self,,,2,3637,,,,,,,,
episode,3642,426,5,0,wall,,,2,3642,,,,,,,,
episode,3668,427,26,1,wall,,,2,3668,,,,,,,,
episode,3671,428,3,0,self,,,2,3671,,,,,,,,
episode,3706,429,35,0,wall,,,2,3706,,,,,,,,
episode,3708,430,2,0,wall,,,2,3708,,,,,,,,
episode,3715,431,7,0,wall,,,2,3715,,,,,,,,
episode,3723,432,8,0,wall,,,2,3723,,,,,,,,
episode,3731,433,8,0,self,,,2,3731,,,,,,,,
episode,3734,434,3,0,wall,,,2,3734,,,,,,,,
episode,3738,435,4,0,wall,,,2,3738,,,,,,,,
episode,3744,436,6,0,self,,,2,3744,,,,,,,,
episode,3745,437,1,0,self,,,2,3745,,,,,,,,
episode,3753,438,8,0,wall,,,2,3753,,,,,,,,
episode,3763,439,10,1,wall,,,2,3763,,,,,,,,
episode,3768,440,5,0,self,,,2,3768,,,,,,,,
episode,3770,441,2,0,self,,,2,3770,,,,,,,,
episode,3793,442,23,0,wall,,,2,3793,,,,,,,,
episode,3801,443,8,0,self,,,2,3801,,,,,,,,
episode,3807,444,6,0,wall,,,2,3807,,,,,,,,
episode,3808,445,1,0,self,,,2,3808,,,,,,,,
episode,3823,446,15,0,wall,,,2,3823,,,,,,,,
episode,3824,447,1,0,self,,,2,3824,,,,,,,,
episode,3827,448,3,0,wall,,,2,3827,,,,,,,,
episode,3832,449,5,0,wall,,,2,3832,,,,,,,,
episode,3836,450,4,0,wall,,,2,3836,,,,,,,,
episode,3840,451,4,0,self,,,2,3840,,,,,,,,
episode,3866,452,26,0,wall,,,2,3866,,,,,,,,
episode,3880,453,14,0,wall,,,2,3880,,,,,,,,
episode,3894,454,14,0,wall,,,2,3894,,,,,,,,
episode,3908,455,14,0,wall,,,2,3908,,,,,,,,
episode,3911,456,3,0,wall,,,2,3911,,,,,,,,
episode,3914,457,3,0,self,,,2,3914,,,,,,,,
episode,3963,458,49,0,wall,,,2,3963,,,,,,,,
train,4000,458,,,,0.05,0.0,2,4000,,,,,,,,
episode,4006,459,43,0,wall,,,2,4006,,,,,,,,
episode,4015,460,9,0,wall,,,2,4015,,,,,,,,
episode,4021,461,6,0,wall,,,2,4021,,,,,,,,
episode,4025,462,4,0,self,,,2,4025,,,,,,,,
episode,4027,463,2,0,self,,,2,4027,,,,,,,,
episode,4077,464,50,0,timeout,,,2,4077,,,,,,,,
episode,4082,465,5,0,wall,,,2,4082,,,,,,,,
episode,4089,466,7,0,self,,,2,4089,,,,,,,,
episode,4094,467,5,0,wall,,,2,4094,,,,,,,,
episode,4100,468,6,1,wall,,,2,4100,,,,,,,,
episode,4111,469,11,1,self,,,2,4111,,,,,,,,
episode,4122,470,11,0,wall,,,2,4122,,,,,,,,
episode,4125,471,3,0,wall,,,2,4125,,,,,,,,
episode,4130,472,5,0,self,,,2,4130,,,,,,,,
episode,4136,473,6,0,wall,,,2,4136,,,,,,,,
