event,step,episodes,episode_steps,episode_score,death_reason,avg_score,avg_loss,best_score,replay_size,eval_score,eval_reward,best_eval
episode,45411,529,64,3,self,,,7,45411,,,
episode,45468,530,57,2,self,,,7,45468,,,
episode,45500,531,32,3,self,,,7,45500,,,
episode,45541,532,41,5,self,,,7,45541,,,
episode,45728,533,187,2,self,,,7,45728,,,
episode,45810,534,82,2,self,,,7,45810,,,
episode,45839,535,29,2,self,,,7,45839,,,
episode,45908,536,69,5,self,,,7,45908,,,
episode,45939,537,31,2,self,,,7,45939,,,
episode,45965,538,26,2,self,,,7,45965,,,
episode,45989,539,24,3,self,,,7,45989,,,
train,46000,539,,,,2.48,0.1476721929013729,7,46000,,,
episode,46024,540,35,2,self,,,7,46024,,,
episode,46091,541,67,4,self,,,7,46091,,,
episode,46326,542,235,2,self,,,7,46326,,,
episode,46343,543,17,0,wall,,,7,46343,,,
episode,46373,544,30,2,self,,,7,46373,,,
episode,46427,545,54,3,self,,,7,46427,,,
episode,46464,546,37,2,self,,,7,46464,,,
episode,46764,547,300,0,timeout,,,7,46764,,,
episode,46806,548,42,3,self,,,7,46806,,,
episode,46872,549,66,4,self,,,7,46872,,,
episode,47022,550,150,3,self,,,7,47022,,,
episode,47103,551,81,2,self,,,7,47103,,,
episode,47533,552,430,1,timeout,,,7,47533,,,
episode,47548,553,15,2,self,,,7,47548,,,
episode,47610,554,62,3,self,,,7,47610,,,
episode,47639,555,29,3,self,,,7,47639,,,
episode,47690,556,51,4,self,,,7,47690,,,
episode,47750,557,60,4,self,,,7,47750,,,
train,48000,557,,,,2.51,0.14678586155176163,7,48000,,,
episode,48050,558,300,0,timeout,,,7,48050,,,
episode,48158,559,108,6,self,,,7,48158,,,
episode,48174,560,16,2,self,,,7,48174,,,
episode,48311,561,137,6,self,,,7,48311,,,
episode,48328,562,17,2,self,,,7,48328,,,
episode,48360,563,32,3,self,,,7,48360,,,
episode,48382,564,22,2,self,,,7,48382,,,
episode,48432,565,50,4,self,,,7,48432,,,
episode,48462,566,30,4,self,,,7,48462,,,
episode,48527,567,65,3,self,,,7,48527,,,
episode,48619,568,92,7,self,,,7,48619,,,
episode,48738,569,119,5,self,,,7,48738,,,
episode,48771,570,33,2,self,,,7,48771,,,
episode,48791,571,20,2,self,,,7,48791,,,
episode,48838,572,47,3,self,,,7,48838,,,
episode,48870,573,32,2,self,,,7,48870,,,
episode,48895,574,25,3,self,,,7,48895,,,
episode,48940,575,45,4,self,,,7,48940,,,
episode,49240,576,300,0,timeout,,,7,49240,,,
episode,49260,577,20,3,self,,,7,49260,,,
episode,49335,578,75,2,wall,,,7,49335,,,
episode,49413,579,78,2,wall,,,7,49413,,,
episode,49713,580,300,0,timeout,,,7,49713,,,
episode,49736,581,23,2,self,,,7,49736,,,
episode,49777,582,41,2,self,,,7,49777,,,
episode,49822,583,45,4,self,,,7,49822,,,
episode,49848,584,26,2,self,,,7,49848,,,
episode,49881,585,33,2,self,,,7,49881,,,
train,50000,585,,,,2.63,0.1626675244048238,7,50000,,,
eval,50000,585,,,,,,7,,1.4,6.8315000000000765,1.8
episode,50181,586,300,0,timeout,,,7,50181,,,
episode,50471,587,290,2,self,,,7,50471,,,
episode,50526,588,55,2,self,,,7,50526,,,
episode,50576,589,50,2,self,,,7,50576,,,
episode,50614,590,38,2,self,,,7,50614,,,
episode,50713,591,99,3,self,,,7,50713,,,
episode,50774,592,61,2,self,,,7,50774,,,
episode,50811,593,37,2,self,,,7,50811,,,
episode,50920,594,109,6,self,,,7,50920,,,
episode,51329,595,409,4,self,,,7,51329,,,
episode,51341,596,12,2,self,,,7,51341,,,
episode,51641,597,300,0,timeout,,,7,51641,,,
episode,51659,598,18,2,self,,,7,51659,,,
episode,51723,599,64,3,self,,,7,51723,,,
train,52000,599,,,,2.65,0.15982006635516882,7,52000,,,
episode,52023,600,300,0,timeout,,,7,52023,,,
episode,52053,601,30,3,self,,,7,52053,,,
episode,52150,602,97,5,wall,,,7,52150,,,
episode,52208,603,58,3,self,,,7,52208,,,
episode,52290,604,82,6,self,,,7,52290,,,
episode,52426,605,136,7,self,,,7,52426,,,
episode,52476,606,50,4,self,,,7,52476,,,
episode,52615,607,139,2,self,,,7,52615,,,
episode,52638,608,23,2,self,,,7,52638,,,
episode,52664,609,26,2,self,,,7,52664,,,
episode,52670,610,6,2,self,,,7,52670,,,
episode,52757,611,87,4,self,,,7,52757,,,
episode,52797,612,40,2,self,,,7,52797,,,
episode,52984,613,187,2,self,,,7,52984,,,
episode,53296,614,312,2,self,,,7,53296,,,
episode,53313,615,17,3,self,,,7,53313,,,
episode,53337,616,24,2,self,,,7,53337,,,
episode,53381,617,44,3,self,,,7,53381,,,
episode,53445,618,64,4,self,,,7,53445,,,
episode,53467,619,22,2,self,,,7,53467,,,
episode,53767,620,300,0,timeout,,,7,53767,,,
episode,53820,621,53,3,self,,,7,53820,,,
episode,53881,622,61,3,self,,,7,53881,,,
train,54000,622,,,,2.72,0.17013275980949402,7,54000,,,
episode,54181,623,300,0,timeout,,,7,54181,,,
episode,54208,624,27,2,self,,,7,54208,,,
episode,54248,625,40,6,self,,,7,54248,,,
episode,54328,626,80,5,self,,,7,54328,,,
episode,54358,627,30,2,self,,,7,54358,,,
episode,54431,628,73,2,self,,,7,54431,,,
episode,54498,629,67,3,self,,,7,54498,,,
episode,54527,630,29,2,self,,,7,54527,,,
episode,54556,631,29,2,self,,,7,54556,,,
episode,54627,632,71,3,self,,,7,54627,,,
episode,54662,633,35,2,self,,,7,54662,,,
episode,54731,634,69,4,self,,,7,54731,,,
episode,54781,635,50,2,self,,,7,54781,,,
episode,54824,636,43,3,self,,,7,54824,,,
episode,54850,637,26,2,self,,,7,54850,,,
episode,54955,638,105,9,wall,,,9,54955,,,
episode,55049,639,94,6,self,,,9,55049,,,
episode,55108,640,59,4,self,,,9,55108,,,
episode,55142,641,34,2,self,,,9,55142,,,
episode,55167,642,25,2,self,,,9,55167,,,
episode,55203,643,36,4,self,,,9,55203,,,
episode,55321,644,118,2,self,,,9,55321,,,
episode,55726,645,405,1,timeout,,,9,55726,,,
episode,55803,646,77,4,self,,,9,55803,,,
train,56000,646,,,,2.8,0.1847662565112114,9,56000,,,
episode,56048,647,245,6,self,,,9,56048,,,
episode,56080,648,32,2,self,,,9,56080,,,
episode,56126,649,46,3,self,,,9,56126,,,
episode,56148,650,22,3,self,,,9,56148,,,
episode,56176,651,28,2,self,,,9,56176,,,
episode,56509,652,333,5,self,,,9,56509,,,
episode,56563,653,54,2,self,,,9,56563,,,
episode,56612,654,49,4,self,,,9,56612,,,
episode,56677,655,65,3,self,,,9,56677,,,
episode,56713,656,36,2,self,,,9,56713,,,
episode,56833,657,120,3,self,,,9,56833,,,
episode,56857,658,24,2,self,,,9,56857,,,
episode,57262,659,405,1,timeout,,,9,57262,,,
episode,57289,660,27,2,self,,,9,57289,,,
episode,57375,661,86,5,self,,,9,57375,,,
episode,57445,662,70,5,wall,,,9,57445,,,
episode,57458,663,13,2,self,,,9,57458,,,
episode,57505,664,47,2,self,,,9,57505,,,
episode,57538,665,33,2,self,,,9,57538,,,
episode,57583,666,45,4,wall,,,9,57583,,,
episode,57609,667,26,2,self,,,9,57609,,,
episode,57661,668,52,2,self,,,9,57661,,,
episode,57696,669,35,3,self,,,9,57696,,,
train,58000,669,,,,2.74,0.19628198377788067,9,58000,,,
episode,58164,670,468,1,timeout,,,9,58164,,,
episode,58230,671,66,6,self,,,9,58230,,,
episode,58297,672,67,3,self,,,9,58297,,,
episode,58344,673,47,4,self,,,9,58344,,,
episode,58371,674,27,4,wall,,,9,58371,,,
episode,58460,675,89,5,self,,,9,58460,,,
episode,58501,676,41,2,self,,,9,58501,,,
episode,58728,677,227,5,self,,,9,58728,,,
episode,58741,678,13,2,self,,,9,58741,,,
episode,58781,679,40,4,self,,,9,58781,,,
episode,58825,680,44,4,self,,,9,58825,,,
episode,58849,681,24,3,self,,,9,58849,,,
episode,58874,682,25,2,self,,,9,58874,,,
episode,58933,683,59,3,self,,,9,58933,,,
episode,58952,684,19,2,self,,,9,58952,,,
episode,59007,685,55,4,self,,,9,59007,,,
episode,59307,686,300,0,timeout,,,9,59307,,,
episode,59341,687,34,2,self,,,9,59341,,,
episode,59499,688,158,2,self,,,9,59499,,,
episode,59526,689,27,2,self,,,9,59526,,,
episode,59826,690,300,0,timeout,,,9,59826,,,
episode,59863,691,37,2,self,,,9,59863,,,
episode,59886,692,23,2,self,,,9,59886,,,
episode,59963,693,77,3,self,,,9,59963,,,
train,60000,693,,,,2.91,0.20297843493521214,9,60000,,,
eval,60000,693,,,,,,9,,3.4,25.224614668367103,3.4
episode,60022,694,59,4,self,,,9,60022,,,
episode,60067,695,45,2,self,,,9,60067,,,
episode,60151,696,84,3,self,,,9,60151,,,
episode,60227,697,76,5,self,,,9,60227,,,
episode,60282,698,55,4,self,,,9,60282,,,
episode,60443,699,161,2,self,,,9,60443,,,
episode,60550,700,107,5,self,,,9,60550,,,
episode,60706,701,156,5,self,,,9,60706,,,
episode,60769,702,63,3,self,,,9,60769,,,
episode,61174,703,405,1,timeout,,,9,61174,,,
episode,61232,704,58,4,self,,,9,61232,,,
episode,61258,705,26,2,self,,,9,61258,,,
episode,61298,706,40,3,self,,,9,61298,,,
episode,61390,707,92,5,self,,,9,61390,,,
episode,61429,708,39,3,wall,,,9,61429,,,
episode,61495,709,66,4,self,,,9,61495,,,
episode,61583,710,88,2,self,,,9,61583,,,
episode,61998,711,415,1,timeout,,,9,61998,,,
train,62000,711,,,,2.92,0.19415425524115562,9,62000,,,
episode,62015,712,17,2,self,,,9,62015,,,
episode,62063,713,48,4,self,,,9,62063,,,
episode,62363,714,300,0,timeout,,,9,62363,,,
episode,62379,715,16,2,self,,,9,62379,,,
episode,62522,716,143,8,wall,,,9,62522,,,
episode,62582,717,60,3,self,,,9,62582,,,
episode,62656,718,74,4,self,,,9,62656,,,
episode,62734,719,78,4,self,,,9,62734,,,
episode,62763,720,29,3,self,,,9,62763,,,
episode,62803,721,40,3,self,,,9,62803,,,
episode,62893,722,90,6,self,,,9,62893,,,
episode,62939,723,46,3,self,,,9,62939,,,
episode,62966,724,27,2,self,,,9,62966,,,
episode,63002,725,36,3,self,,,9,63002,,,
episode,63083,726,81,4,self,,,9,63083,,,
episode,63147,727,64,4,self,,,9,63147,,,
episode,63165,728,18,2,self,,,9,63165,,,
episode,63363,729,198,5,self,,,9,63363,,,
episode,63394,730,31,2,self,,,9,63394,,,
episode,63416,731,22,3,self,,,9,63416,,,
episode,63427,732,11,1,wall,,,9,63427,,,
episode,63509,733,82,5,self,,,9,63509,,,
episode,63571,734,62,4,self,,,9,63571,,,
episode,63736,735,165,6,self,,,9,63736,,,
episode,63761,736,25,2,self,,,9,63761,,,
episode,63856,737,95,5,self,,,9,63856,,,
episode,63939,738,83,4,self,,,9,63939,,,
train,64000,738,,,,3.11,0.21173020776361226,9,64000,,,
episode,64003,739,64,4,self,,,9,64003,,,
episode,64015,740,12,2,self,,,9,64015,,,
episode,64315,741,300,0,timeout,,,9,64315,,,
episode,64348,742,33,2,self,,,9,64348,,,
episode,64376,743,28,3,self,,,9,64376,,,
episode,64407,744,31,3,self,,,9,64407,,,
episode,64513,745,106,5,self,,,9,64513,,,
episode,64566,746,53,3,self,,,9,64566,,,
episode,64664,747,98,1,wall,,,9,64664,,,
episode,64725,748,61,3,self,,,9,64725,,,
episode,64753,749,28,2,self,,,9,64753,,,
episode,64843,750,90,6,self,,,9,64843,,,
episode,64915,751,72,2,self,,,9,64915,,,
episode,64936,752,21,4,wall,,,9,64936,,,
episode,64954,753,18,2,self,,,9,64954,,,
episode,64990,754,36,3,self,,,9,64990,,,
episode,65020,755,30,2,self,,,9,65020,,,
episode,65150,756,130,5,self,,,9,65150,,,
episode,65293,757,143,2,self,,,9,65293,,,
episode,65411,758,118,5,self,,,9,65411,,,
episode,65816,759,405,1,timeout,,,9,65816,,,
episode,65826,760,10,2,self,,,9,65826,,,
train,66000,760,,,,3.08,0.20602272935211657,9,66000,,,
episode,66032,761,206,6,self,,,9,66032,,,
episode,66133,762,101,7,self,,,9,66133,,,
episode,66223,763,90,4,wall,,,9,66223,,,
episode,66523,764,300,0,timeout,,,9,66523,,,
episode,66548,765,25,2,self,,,9,66548,,,
episode,66569,766,21,3,self,,,9,66569,,,
episode,66620,767,51,4,self,,,9,66620,,,
episode,66641,768,21,2,self,,,9,66641,,,
episode,66665,769,24,2,self,,,9,66665,,,
episode,66697,770,32,2,self,,,9,66697,,,
episode,66916,771,219,2,self,,,9,66916,,,
episode,66961,772,45,3,self,,,9,66961,,,
episode,67582,773,621,3,timeout,,,9,67582,,,
episode,67640,774,58,3,self,,,9,67640,,,
episode,67940,775,300,0,timeout,,,9,67940,,,
train,68000,775,,,,3.01,0.21303515151143074,9,68000,,,
episode,68025,776,85,5,self,,,9,68025,,,
episode,68063,777,38,4,self,,,9,68063,,,
episode,68270,778,207,6,wall,,,9,68270,,,
episode,68339,779,69,2,self,,,9,68339,,,
episode,68380,780,41,2,self,,,9,68380,,,
episode,68551,781,171,3,self,,,9,68551,,,
episode,68642,782,91,2,self,,,9,68642,,,
episode,68696,783,54,3,self,,,9,68696,,,
episode,68773,784,77,5,self,,,9,68773,,,
episode,68812,785,39,4,self,,,9,68812,,,
episode,68848,786,36,2,self,,,9,68848,,,
episode,68905,787,57,4,self,,,9,68905,,,
episode,68957,788,52,2,self,,,9,68957,,,
episode,69162,789,205,6,self,,,9,69162,,,
episode,69213,790,51,4,self,,,9,69213,,,
episode,69227,791,14,2,self,,,9,69227,,,
episode,69292,792,65,6,self,,,9,69292,,,
episode,69329,793,37,2,self,,,9,69329,,,
episode,69450,794,121,8,wall,,,9,69450,,,
episode,69462,795,12,2,self,,,9,69462,,,
episode,69482,796,20,2,self,,,9,69482,,,
episode,69810,797,328,8,self,,,9,69810,,,
episode,69933,798,123,8,wall,,,9,69933,,,
train,70000,798,,,,3.31,0.21892675384879112,9,70000,,,
eval,70000,798,,,,,,9,,2.4,15.837388888888148,3.4
episode,70016,799,83,2,self,,,9,70016,,,
episode,70316,800,300,0,timeout,,,9,70316,,,
episode,70562,801,246,8,self,,,9,70562,,,
episode,70572,802,10,2,self,,,9,70572,,,
episode,70854,803,282,8,self,,,9,70854,,,
episode,70982,804,128,8,self,,,9,70982,,,
episode,71155,805,173,2,self,,,9,71155,,,
episode,71287,806,132,6,self,,,9,71287,,,
episode,71354,807,67,2,self,,,9,71354,,,
episode,71392,808,38,2,self,,,9,71392,,,
episode,71462,809,70,2,self,,,9,71462,,,
episode,71541,810,79,4,self,,,9,71541,,,
episode,71614,811,73,4,self,,,9,71614,,,
episode,71647,812,33,2,self,,,9,71647,,,
episode,71671,813,24,2,self,,,9,71671,,,
episode,71696,814,25,3,self,,,9,71696,,,
episode,71818,815,122,7,self,,,9,71818,,,
episode,71834,816,16,2,self,,,9,71834,,,
episode,71854,817,20,2,self,,,9,71854,,,
train,72000,817,,,,3.4,0.22346552804112435,9,72000,,,
episode,72154,818,300,0,timeout,,,9,72154,,,
episode,72187,819,33,2,self,,,9,72187,,,
episode,72281,820,94,8,wall,,,9,72281,,,
episode,72389,821,108,7,self,,,9,72389,,,
episode,72554,822,165,7,self,,,9,72554,,,
episode,72587,823,33,3,self,,,9,72587,,,
episode,72705,824,118,5,self,,,9,72705,,,
episode,72784,825,79,5,wall,,,9,72784,,,
episode,72987,826,203,7,self,,,9,72987,,,
episode,73061,827,74,4,self,,,9,73061,,,
episode,73107,828,46,3,self,,,9,73107,,,
episode,73398,829,291,8,wall,,,9,73398,,,
episode,73458,830,60,2,self,,,9,73458,,,
episode,73564,831,106,6,self,,,9,73564,,,
episode,73634,832,70,4,self,,,9,73634,,,
episode,73675,833,41,4,self,,,9,73675,,,
episode,73703,834,28,2,self,,,9,73703,,,
episode,73747,835,44,3,self,,,9,73747,,,
episode,73774,836,27,2,self,,,9,73774,,,
episode,73806,837,32,2,self,,,9,73806,,,
episode,73844,838,38,2,self,,,9,73844,,,
episode,73895,839,51,4,self,,,9,73895,,,
train,74000,839,,,,3.51,0.2415139902383089,9,74000,,,
episode,74113,840,218,8,wall,,,9,74113,,,
episode,74598,841,485,6,self,,,9,74598,,,
episode,74623,842,25,3,self,,,9,74623,,,
episode,74951,843,328,5,self,,,9,74951,,,
episode,75032,844,81,6,self,,,9,75032,,,
episode,75280,845,248,4,self,,,9,75280,,,
episode,75352,846,72,7,wall,,,9,75352,,,
episode,75505,847,153,7,self,,,9,75505,,,
episode,75705,848,200,2,self,,,9,75705,,,
episode,75763,849,58,4,self,,,9,75763,,,
train,76000,849,,,,3.79,0.21998053267598153,9,76000,,,
episode,76239,850,476,4,self,,,9,76239,,,
episode,76328,851,89,5,self,,,9,76328,,,
episode,76586,852,258,5,self,,,9,76586,,,
episode,76678,853,92,5,wall,,,9,76678,,,
episode,76799,854,121,6,wall,,,9,76799,,,
episode,76864,855,65,6,self,,,9,76864,,,
episode,77029,856,165,7,self,,,9,77029,,,
episode,77060,857,31,2,self,,,9,77060,,,
episode,77305,858,245,9,self,,,9,77305,,,
episode,77380,859,75,8,self,,,9,77380,,,
episode,77893,860,513,2,self,,,9,77893,,,
episode,77972,861,79,5,self,,,9,77972,,,
train,78000,861,,,,4.03,0.22927867859601975,9,78000,,,
episode,78102,862,130,4,self,,,9,78102,,,
episode,78188,863,86,6,self,,,9,78188,,,
episode,78273,864,85,5,self,,,9,78273,,,
episode,78292,865,19,2,self,,,9,78292,,,
episode,78326,866,34,3,self,,,9,78326,,,
episode,78446,867,120,6,self,,,9,78446,,,
episode,78544,868,98,7,self,,,9,78544,,,
episode,78641,869,97,7,self,,,9,78641,,,
episode,78673,870,32,6,self,,,9,78673,,,
episode,78742,871,69,2,self,,,9,78742,,,
episode,78803,872,61,3,self,,,9,78803,,,
episode,78824,873,21,3,self,,,9,78824,,,
episode,79230,874,406,1,timeout,,,9,79230,,,
episode,79336,875,106,9,self,,,9,79336,,,
episode,79375,876,39,3,self,,,9,79375,,,
episode,79658,877,283,2,self,,,9,79658,,,
episode,79716,878,58,5,self,,,9,79716,,,
episode,79748,879,32,3,self,,,9,79748,,,
episode,79765,880,17,2,self,,,9,79765,,,
episode,79804,881,39,2,self,,,9,79804,,,
episode,79848,882,44,2,self,,,9,79848,,,
episode,79924,883,76,3,self,,,9,79924,,,
episode,79981,884,57,4,self,,,9,79981,,,
train,80000,884,,,,4.24,0.23352576300501823,9,80000,,,
eval,80000,884,,,,,,9,,3.6,26.132991211577018,3.6
episode,80021,885,40,2,self,,,9,80021,,,
episode,80505,886,484,7,self,,,9,80505,,,
episode,80528,887,23,2,self,,,9,80528,,,
episode,80595,888,67,6,self,,,9,80595,,,
episode,80721,889,126,3,self,,,9,80721,,,
episode,80885,890,164,4,self,,,9,80885,,,
episode,80978,891,93,4,self,,,9,80978,,,
episode,81102,892,124,6,self,,,9,81102,,,
episode,81133,893,31,2,self,,,9,81133,,,
episode,81271,894,138,6,self,,,9,81271,,,
episode,81315,895,44,2,self,,,9,81315,,,
episode,81348,896,33,4,self,,,9,81348,,,
episode,81389,897,41,4,self,,,9,81389,,,
episode,81432,898,43,3,self,,,9,81432,,,
episode,81447,899,15,2,self,,,9,81447,,,
episode,81672,900,225,10,self,,,10,81672,,,
episode,81765,901,93,3,self,,,10,81765,,,
train,82000,901,,,,4.24,0.2458551175892353,10,82000,,,
episode,82029,902,264,2,self,,,10,82029,,,
episode,82283,903,254,8,self,,,10,82283,,,
episode,82296,904,13,2,self,,,10,82296,,,
episode,82362,905,66,4,self,,,10,82362,,,
episode,82375,906,13,2,self,,,10,82375,,,
episode,82467,907,92,2,self,,,10,82467,,,
episode,82870,908,403,1,timeout,,,10,82870,,,
episode,82890,909,20,2,self,,,10,82890,,,
episode,83106,910,216,7,self,,,10,83106,,,
episode,83153,911,47,3,self,,,10,83153,,,
episode,83249,912,96,4,self,,,10,83249,,,
episode,83316,913,67,3,self,,,10,83316,,,
episode,83340,914,24,2,self,,,10,83340,,,
episode,83367,915,27,2,self,,,10,83367,,,
episode,83407,916,40,2,self,,,10,83407,,,
episode,83479,917,72,4,self,,,10,83479,,,
episode,83516,918,37,4,self,,,10,83516,,,
episode,83694,919,178,2,self,,,10,83694,,,
episode,83803,920,109,5,self,,,10,83803,,,
episode,83841,921,38,4,self,,,10,83841,,,
episode,83897,922,56,2,self,,,10,83897,,,
episode,83930,923,33,2,self,,,10,83930,,,
episode,83963,924,33,3,self,,,10,83963,,,
train,84000,924,,,,4.06,0.2410953213274479,10,84000,,,
episode,84032,925,69,6,self,,,10,84032,,,
episode,84375,926,343,10,wall,,,10,84375,,,
episode,84797,927,422,3,self,,,10,84797,,,
episode,84863,928,66,4,wall,,,10,84863,,,
episode,85036,929,173,4,self,,,10,85036,,,
episode,85094,930,58,3,self,,,10,85094,,,
episode,85201,931,107,7,self,,,10,85201,,,
episode,85267,932,66,3,self,,,10,85267,,,
episode,85346,933,79,6,self,,,10,85346,,,
episode,85399,934,53,3,self,,,10,85399,,,
episode,85415,935,16,2,self,,,10,85415,,,
episode,85500,936,85,4,self,,,10,85500,,,
train,86000,936,,,,4.11,0.23238518338650466,10,86000,,,
episode,86218,937,718,4,timeout,,,10,86218,,,
episode,86292,938,74,7,wall,,,10,86292,,,
episode,86325,939,33,4,self,,,10,86325,,,
episode,86384,940,59,2,self,,,10,86384,,,
episode,86449,941,65,2,self,,,10,86449,,,
episode,86478,942,29,2,self,,,10,86478,,,
episode,86848,943,370,9,self,,,10,86848,,,
episode,86912,944,64,2,self,,,10,86912,,,
episode,86923,945,11,2,self,,,10,86923,,,
episode,87148,946,225,7,self,,,10,87148,,,
episode,87519,947,371,8,wall,,,10,87519,,,
episode,87813,948,294,9,wall,,,10,87813,,,
train,88000,948,,,,4.13,0.2409591318666935,10,88000,,,
episode,88011,949,198,4,self,,,10,88011,,,
episode,88048,950,37,3,self,,,10,88048,,,
episode,88147,951,99,4,self,,,10,88147,,,
episode,88310,952,163,6,self,,,10,88310,,,
episode,88441,953,131,6,self,,,10,88441,,,
episode,88479,954,38,2,self,,,10,88479,,,
episode,88823,955,344,8,wall,,,10,88823,,,
episode,89072,956,249,11,wall,,,11,89072,,,
episode,89163,957,91,7,self,,,11,89163,,,
episode,89422,958,259,5,self,,,11,89422,,,
episode,89566,959,144,6,wall,,,11,89566,,,
episode,89703,960,137,4,self,,,11,89703,,,
episode,89743,961,40,3,self,,,11,89743,,,
episode,89817,962,74,5,self,,,11,89817,,,
train,90000,962,,,,4.15,0.2607728619873524,11,90000,,,
eval,90000,962,,,,,,11,,3.6,25.512770918366716,3.6
episode,90018,963,201,8,self,,,11,90018,,,
episode,90916,964,898,5,self,,,11,90916,,,
episode,91121,965,205,6,self,,,11,91121,,,
episode,91138,966,17,2,self,,,11,91138,,,
episode,91389,967,251,9,self,,,11,91389,,,
episode,91634,968,245,6,self,,,11,91634,,,
episode,91821,969,187,8,wall,,,11,91821,,,
episode,91855,970,34,2,self,,,11,91855,,,
episode,91918,971,63,5,self,,,11,91918,,,
train,92000,971,,,,4.22,0.2647834435105324,11,92000,,,
episode,92118,972,200,8,self,,,11,92118,,,
episode,92317,973,199,3,self,,,11,92317,,,
episode,92338,974,21,3,self,,,11,92338,,,
episode,92440,975,102,5,self,,,11,92440,,,
episode,92478,976,38,4,self,,,11,92478,,,
episode,92561,977,83,3,self,,,11,92561,,,
episode,92653,978,92,4,self,,,11,92653,,,
episode,92739,979,86,5,self,,,11,92739,,,
episode,93268,980,529,2,timeout,,,11,93268,,,
episode,93385,981,117,7,self,,,11,93385,,,
episode,93678,982,293,4,self,,,11,93678,,,
episode,93705,983,27,2,self,,,11,93705,,,
train,94000,983,,,,4.34,0.2508029364794493,11,94000,,,
episode,94247,984,542,11,self,,,11,94247,,,
episode,94425,985,178,12,wall,,,12,94425,,,
episode,95297,986,872,5,timeout,,,12,95297,,,
episode,95347,987,50,5,self,,,12,95347,,,
episode,95663,988,316,10,self,,,12,95663,,,
episode,95694,989,31,2,self,,,12,95694,,,
episode,95778,990,84,6,self,,,12,95778,,,
episode,95865,991,87,5,self,,,12,95865,,,
episode,95927,992,62,4,self,,,12,95927,,,
episode,95947,993,20,2,self,,,12,95947,,,
episode,95987,994,40,2,self,,,12,95987,,,
train,96000,994,,,,4.52,0.2556381261348724,12,96000,,,
episode,96640,995,653,3,timeout,,,12,96640,,,
episode,96760,996,120,5,self,,,12,96760,,,
episode,97060,997,300,0,timeout,,,12,97060,,,
episode,97091,998,31,2,self,,,12,97091,,,
episode,97240,999,149,6,self,,,12,97240,,,
episode,97366,1000,126,6,self,,,12,97366,,,
episode,97518,1001,152,7,self,,,12,97518,,,
episode,97925,1002,407,1,timeout,,,12,97925,,,
train,98000,1002,,,,4.52,0.24003384418785573,12,98000,,,
episode,98058,1003,133,6,self,,,12,98058,,,
episode,98608,1004,550,6,self,,,12,98608,,,
episode,99046,1005,438,1,timeout,,,12,99046,,,
episode,99115,1006,69,5,wall,,,12,99115,,,
episode,99516,1007,401,10,self,,,12,99516,,,
episode,99546,1008,30,4,self,,,12,99546,,,
episode,99654,1009,108,6,self,,,12,99654,,,
episode,99718,1010,64,4,self,,,12,99718,,,
episode,99771,1011,53,3,self,,,12,99771,,,
episode,99829,1012,58,4,self,,,12,99829,,,
train,100000,1012,,,,4.66,0.24337797611951828,12,100000,,,
eval,100000,1012,,,,,,12,,3.6,26.39701666666619,3.6
