generation,best_score,best_coverage,avg_score,avg_coverage,median_score,min_score,max_score,best_ever_score,best_ever_coverage,elite_avg_score,sigma,gen_time,total_time,single_best_score,single_best_coverage
57,38.0,0.41000000000000003,19.391333333333332,0.22391333333333335,22.1,0.0,38.0,39.8,0.42800000000000005,34.26,0.08000000000000002,6.43,309.74,48,0.51
58,36.6,0.396,19.820666666666668,0.22820666666666664,24.4,0.0,36.6,39.8,0.42800000000000005,34.36000000000001,0.08000000000000002,6.59,316.37,46,0.49
59,38.2,0.41200000000000003,18.896,0.21895999999999996,21.8,0.0,38.2,39.8,0.42800000000000005,34.8,0.08000000000000002,6.38,322.79,48,0.51
60,38.0,0.41,20.735999999999997,0.23736,25.299999999999997,0.0,38.0,39.8,0.42800000000000005,34.512,0.08000000000000002,6.71,329.52,46,0.49
61,39.8,0.42799999999999994,21.269333333333336,0.24269333333333334,26.0,0.0,39.8,39.8,0.42800000000000005,35.168,0.08000000000000002,6.61,336.17,47,0.5
62,39.2,0.422,20.731333333333332,0.23731333333333335,25.0,0.0,39.2,39.8,0.42800000000000005,34.684,0.08000000000000002,6.90,343.10,47,0.5
63,40.2,0.43200000000000005,20.748666666666665,0.23748666666666665,24.6,0.0,40.2,40.2,0.43200000000000005,34.932,0.08000000000000002,6.61,349.74,48,0.51
64,38.8,0.41800000000000004,19.356,0.22355999999999998,23.8,0.0,38.8,40.2,0.43200000000000005,35.004000000000005,0.08000000000000002,6.26,356.03,47,0.5
65,40.4,0.434,22.358666666666664,0.2535866666666666,27.6,0.2,40.4,40.4,0.434,35.54,0.08000000000000002,6.61,362.67,47,0.5
66,38.4,0.41400000000000003,20.561999999999994,0.23562000000000002,24.4,0.0,38.4,40.4,0.434,35.36,0.08000000000000002,6.34,369.03,52,0.55
67,38.4,0.41400000000000003,20.828,0.23828,25.5,0.0,38.4,40.4,0.434,34.94,0.08000000000000002,6.33,375.39,46,0.49
68,39.6,0.426,23.435333333333336,0.26435333333333333,27.9,0.0,39.6,40.4,0.434,35.635999999999996,0.08000000000000002,6.37,381.78,46,0.49
69,40.6,0.43600000000000005,21.92066666666667,0.24920666666666666,26.6,0.0,40.6,40.6,0.43600000000000005,36.096000000000004,0.08000000000000002,6.60,388.41,50,0.53
70,38.6,0.41600000000000004,23.57133333333333,0.2657133333333333,27.299999999999997,0.0,38.6,40.6,0.43600000000000005,35.988,0.08000000000000002,6.91,395.34,48,0.51
71,39.6,0.426,23.875999999999998,0.26876,28.5,0.0,39.6,40.6,0.43600000000000005,36.304,0.08000000000000002,6.72,402.09,50,0.53
72,42.0,0.45,25.206000000000003,0.28206000000000003,29.700000000000003,0.0,42.0,42.0,0.45,37.0,0.08000000000000002,7.07,409.19,51,0.54
73,41.0,0.44000000000000006,24.01866666666666,0.2701866666666667,29.8,0.0,41.0,42.0,0.45,36.924,0.08000000000000002,6.95,416.17,48,0.51
74,42.2,0.45199999999999996,24.771333333333335,0.27771333333333337,29.4,0.0,42.2,42.2,0.45199999999999996,37.08,0.08000000000000002,6.68,422.87,50,0.53
75,41.6,0.446,24.303333333333335,0.27303333333333335,29.2,0.0,41.6,42.2,0.45199999999999996,36.808,0.08000000000000002,6.72,429.62,50,0.53
76,41.4,0.44399999999999995,24.466666666666665,0.27466666666666667,29.6,0.0,41.4,42.2,0.45199999999999996,37.044000000000004,0.08000000000000002,6.84,436.49,48,0.51
77,44.0,0.47000000000000003,25.133333333333333,0.2813333333333334,29.700000000000003,0.0,44.0,44.0,0.47000000000000003,37.676,0.08000000000000002,7.04,443.56,51,0.54
78,40.2,0.43200000000000005,25.392,0.28392,30.6,0.0,40.2,44.0,0.47000000000000003,37.44,0.08000000000000002,7.07,450.66,47,0.5
79,44.2,0.472,26.80933333333334,0.2980933333333333,31.8,0.0,44.2,44.2,0.472,38.088,0.08000000000000002,6.99,457.68,47,0.5
80,44.4,0.47400000000000003,25.364666666666665,0.28364666666666666,29.6,0.0,44.4,44.4,0.47400000000000003,37.832,0.08000000000000002,6.89,464.59,50,0.53
81,43.2,0.462,24.63866666666667,0.27638666666666667,29.6,0.0,43.2,44.4,0.47400000000000003,37.9,0.08000000000000002,6.90,471.52,50,0.53
82,41.4,0.44399999999999995,24.921333333333333,0.2792133333333333,29.5,0.0,41.4,44.4,0.47400000000000003,37.53999999999999,0.08000000000000002,7.07,478.62,54,0.57
83,40.8,0.438,25.686666666666667,0.28686666666666666,30.5,0.0,40.8,44.4,0.47400000000000003,37.907999999999994,0.08000000000000002,6.76,485.41,48,0.51
84,41.2,0.442,25.743333333333332,0.2874333333333334,30.4,0.0,41.2,44.4,0.47400000000000003,38.044,0.08000000000000002,7.05,492.48,49,0.52
85,43.2,0.462,26.214666666666666,0.29214666666666667,31.1,0.0,43.2,44.4,0.47400000000000003,38.284,0.08000000000000002,7.33,499.84,51,0.54
86,42.0,0.45,26.691999999999997,0.29691999999999996,31.2,0.0,42.0,44.4,0.47400000000000003,38.07200000000001,0.08000000000000002,7.50,507.38,53,0.56
87,44.4,0.47400000000000003,26.393333333333334,0.2939333333333334,31.1,0.0,44.4,44.4,0.47400000000000003,38.744,0.08000000000000002,7.84,515.25,51,0.54
88,41.2,0.442,26.86866666666667,0.29868666666666666,31.4,0.0,41.2,44.4,0.47400000000000003,39.300000000000004,0.08000000000000002,8.08,523.37,51,0.54
89,42.8,0.458,25.766666666666666,0.2876666666666667,29.9,0.0,42.8,44.4,0.47400000000000003,38.56,0.08000000000000002,7.62,531.03,52,0.55
90,44.4,0.47400000000000003,27.076000000000004,0.30075999999999997,31.9,0.0,44.4,44.4,0.47400000000000003,39.556,0.08000000000000002,7.97,539.03,52,0.55
91,44.4,0.47400000000000003,26.566666666666666,0.2956666666666667,31.0,0.0,44.4,44.4,0.47400000000000003,39.808,0.08000000000000002,7.58,546.65,51,0.54
92,42.4,0.4539999999999999,25.676000000000002,0.28676,30.0,0.4,42.4,44.4,0.47400000000000003,39.1,0.08000000000000002,7.24,553.92,51,0.54
93,44.4,0.47400000000000003,27.480666666666668,0.30480666666666667,32.0,0.2,44.4,44.4,0.47400000000000003,39.952,0.08000000000000002,7.98,561.94,52,0.55
94,44.2,0.472,27.03066666666667,0.30030666666666667,31.8,0.0,44.2,44.4,0.47400000000000003,40.2,0.08000000000000002,7.44,569.41,54,0.57
95,43.6,0.466,26.691999999999997,0.29691999999999996,31.4,0.0,43.6,44.4,0.47400000000000003,39.628,0.08000000000000002,7.50,576.94,52,0.55
96,45.2,0.48200000000000004,25.71466666666667,0.28714666666666666,29.8,0.0,45.2,45.2,0.48200000000000004,40.412000000000006,0.08000000000000002,7.37,584.33,53,0.56
97,44.6,0.476,27.086,0.30086,31.6,0.0,44.6,45.2,0.48200000000000004,40.216,0.08000000000000002,7.66,592.03,52,0.55
98,44.6,0.476,27.43133333333334,0.3043133333333334,32.0,0.0,44.6,45.2,0.48200000000000004,40.616,0.08000000000000002,7.68,599.74,52,0.55
99,44.6,0.476,27.80666666666667,0.30806666666666666,33.1,0.0,44.6,45.2,0.48200000000000004,41.308,0.08000000000000002,7.56,607.34,53,0.56
100,45.2,0.48200000000000004,26.62066666666667,0.2962066666666667,30.299999999999997,0.0,45.2,45.2,0.48200000000000004,40.672,0.08000000000000002,7.60,614.97,52,0.55
101,45.4,0.484,27.388666666666662,0.30388666666666664,33.2,0.0,45.4,45.4,0.484,40.708,0.08000000000000002,7.53,622.54,53,0.56
102,44.4,0.47400000000000003,27.217333333333332,0.3021733333333333,31.6,0.0,44.4,45.4,0.484,40.800000000000004,0.08000000000000002,7.87,630.45,53,0.56
103,45.4,0.484,27.88933333333333,0.30889333333333335,32.7,0.0,45.4,45.4,0.484,40.7,0.08000000000000002,7.98,638.47,53,0.56
104,44.4,0.4739999999999999,26.460666666666665,0.2946066666666667,31.6,0.0,44.4,45.4,0.484,40.844,0.08000000000000002,7.61,646.11,54,0.57
105,45.4,0.484,28.730666666666668,0.3173066666666666,33.3,0.0,45.4,45.4,0.484,41.36,0.08000000000000002,7.93,654.07,56,0.59
106,47.2,0.502,28.747333333333337,0.3174733333333333,34.3,0.2,47.2,47.2,0.502,41.5,0.08000000000000002,8.24,662.34,54,0.57
107,46.2,0.492,28.398,0.31398,33.6,0.0,46.2,47.2,0.502,41.44,0.08000000000000002,7.62,670.00,53,0.56
108,45.4,0.4840000000000001,28.374666666666666,0.3137466666666667,33.2,0.0,45.4,47.2,0.502,41.836000000000006,0.08000000000000002,7.97,678.00,57,0.6
109,46.2,0.4920000000000001,28.36266666666667,0.31362666666666666,34.6,0.2,46.2,47.2,0.502,41.83599999999999,0.08000000000000002,8.10,686.14,53,0.56
110,46.2,0.492,28.086,0.31086,33.2,0.0,46.2,47.2,0.502,41.856,0.08000000000000002,8.17,694.34,58,0.61
111,47.6,0.506,30.018000000000004,0.33018000000000003,35.3,0.0,47.6,47.6,0.506,42.812,0.08000000000000002,8.26,702.63,60,0.63
112,51.0,0.54,28.650666666666663,0.3165066666666666,34.0,0.0,51.0,51.0,0.54,42.81999999999999,0.08000000000000002,8.15,710.83,57,0.6
113,48.0,0.51,29.94,0.32939999999999997,34.3,0.0,48.0,51.0,0.54,42.58,0.08000000000000002,8.26,719.11,58,0.61
114,46.6,0.496,30.31466666666667,0.3331466666666667,35.2,0.0,46.6,51.0,0.54,42.900000000000006,0.08000000000000002,7.98,727.12,56,0.59
115,48.6,0.516,29.784666666666666,0.3278466666666667,34.8,0.0,48.6,51.0,0.54,43.036,0.08000000000000002,7.95,735.09,57,0.6
116,50.0,0.53,30.487333333333336,0.3348733333333333,35.6,0.0,50.0,51.0,0.54,42.93599999999999,0.08000000000000002,7.97,743.10,58,0.61
117,48.2,0.5119999999999999,29.45,0.32449999999999996,33.8,0.0,48.2,51.0,0.54,43.412000000000006,0.08000000000000002,7.73,750.86,58,0.61
118,47.4,0.504,29.988,0.32988,35.4,0.0,47.4,51.0,0.54,43.98,0.08000000000000002,7.80,758.70,57,0.6
119,47.6,0.506,29.012666666666664,0.32012666666666667,34.8,0.2,47.6,51.0,0.54,43.376,0.08000000000000002,8.32,767.04,58,0.61
120,47.6,0.506,28.828,0.31828,33.8,0.0,47.6,51.0,0.54,43.29600000000001,0.08000000000000002,7.85,774.92,56,0.59
121,48.2,0.5119999999999999,29.432666666666663,0.32432666666666665,35.2,0.0,48.2,51.0,0.54,43.456,0.08000000000000002,8.65,783.60,59,0.62
122,46.8,0.49800000000000005,27.212,0.30212,33.3,0.0,46.8,51.0,0.54,42.395999999999994,0.08000000000000002,7.70,791.33,56,0.59
123,48.4,0.514,29.230666666666668,0.3223066666666667,34.3,0.0,48.4,51.0,0.54,42.89199999999999,0.08000000000000002,7.86,799.23,58,0.61
124,50.4,0.534,27.848666666666666,0.30848666666666663,32.8,0.0,50.4,51.0,0.54,42.80000000000001,0.08000000000000002,8.30,807.56,56,0.59
125,46.4,0.49399999999999994,27.946666666666665,0.30946666666666667,33.3,0.0,46.4,51.0,0.54,42.852,0.08000000000000002,8.43,816.03,59,0.62
126,47.2,0.502,27.508,0.30508,33.5,0.0,47.2,51.0,0.54,42.488,0.08000000000000002,7.68,823.73,57,0.6
127,48.2,0.512,27.493333333333332,0.30493333333333333,32.2,0.0,48.2,51.0,0.54,43.45199999999999,0.08000000000000002,7.94,831.71,56,0.59
128,47.4,0.5040000000000001,27.304666666666666,0.3030466666666667,32.2,0.0,47.4,51.0,0.54,42.76,0.08000000000000002,7.56,839.30,53,0.56
129,50.4,0.534,27.826666666666668,0.30826666666666663,33.6,0.0,50.4,51.0,0.54,43.032,0.08000000000000002,7.80,847.14,56,0.59
130,50.8,0.538,26.848666666666666,0.29848666666666673,33.5,0.0,50.8,51.0,0.54,43.12,0.08000000000000002,7.60,854.77,60,0.63
131,48.4,0.514,28.574666666666666,0.3157466666666667,33.1,0.0,48.4,51.0,0.54,43.20799999999999,0.08000000000000002,7.48,862.28,61,0.64
132,50.6,0.5359999999999999,29.028666666666666,0.3202866666666667,33.3,0.0,50.6,51.0,0.54,43.352,0.08000000000000002,7.68,869.99,60,0.63
133,47.6,0.506,28.287333333333336,0.31287333333333334,34.2,0.0,47.6,51.0,0.54,43.400000000000006,0.08000000000000002,7.87,877.90,62,0.65
134,47.4,0.504,28.65066666666667,0.31650666666666666,33.9,0.0,47.4,51.0,0.54,43.547999999999995,0.08000000000000002,7.64,885.58,60,0.63
135,48.8,0.518,29.226,0.32226,34.7,0.0,48.8,51.0,0.54,43.692,0.08000000000000002,7.56,893.18,60,0.63
136,48.4,0.514,30.096666666666668,0.3309666666666667,34.8,0.0,48.4,51.0,0.54,44.12,0.08000000000000002,8.07,901.28,57,0.6
137,48.6,0.5160000000000001,30.64133333333334,0.33641333333333334,34.6,0.0,48.6,51.0,0.54,44.06,0.08000000000000002,7.90,909.21,61,0.64
138,48.2,0.512,30.01066666666667,0.3301066666666667,34.5,0.0,48.2,51.0,0.54,43.724,0.08000000000000002,8.18,917.42,59,0.62
139,48.6,0.516,31.036000000000005,0.34036,35.0,0.0,48.6,51.0,0.54,43.88399999999999,0.08000000000000002,8.85,926.30,56,0.59
140,49.4,0.524,31.264666666666667,0.34264666666666665,35.9,0.0,49.4,51.0,0.54,44.5,0.08000000000000002,8.30,934.64,58,0.61
141,48.0,0.51,30.724666666666664,0.3372466666666667,35.4,0.0,48.0,51.0,0.54,44.02,0.08000000000000002,8.11,942.78,60,0.63
142,47.8,0.508,31.104666666666667,0.34104666666666666,35.8,0.0,47.8,51.0,0.54,43.628,0.08000000000000002,8.18,951.01,59,0.62
143,48.8,0.518,31.08466666666667,0.34084666666666663,35.8,0.0,48.8,51.0,0.54,44.343999999999994,0.08000000000000002,8.76,959.79,60,0.63
144,48.6,0.516,31.878000000000004,0.34878,35.8,0.2,48.6,51.0,0.54,44.144000000000005,0.08000000000000002,8.48,968.30,57,0.6
145,48.8,0.518,29.927999999999997,0.3292800000000001,35.5,0.0,48.8,51.0,0.54,44.312000000000005,0.08000000000000002,8.91,977.23,56,0.59
146,50.2,0.532,30.633333333333333,0.3363333333333334,35.5,0.0,50.2,51.0,0.54,44.42,0.08000000000000002,8.49,985.76,60,0.63
147,46.8,0.49800000000000005,28.291333333333338,0.3129133333333334,32.9,0.0,46.8,51.0,0.54,43.816,0.08000000000000002,8.03,993.83,57,0.6
148,50.2,0.532,30.47066666666667,0.3347066666666667,35.2,0.0,50.2,51.0,0.54,44.61199999999999,0.08000000000000002,7.89,1001.75,60,0.63
149,48.4,0.514,29.316,0.32316,34.4,0.0,48.4,51.0,0.54,43.83599999999999,0.08000000000000002,7.95,1009.73,56,0.59
150,49.4,0.524,29.97,0.3297,35.1,0.0,49.4,51.0,0.54,44.05200000000001,0.08000000000000002,8.06,1017.83,58,0.61
151,49.2,0.522,31.293333333333333,0.3429333333333333,35.5,0.0,49.2,51.0,0.54,44.956,0.08000000000000002,7.93,1025.79,59,0.62
152,51.2,0.542,29.654666666666664,0.32654666666666665,35.0,0.0,51.2,51.2,0.542,44.459999999999994,0.08000000000000002,7.69,1033.52,62,0.65
153,49.8,0.528,31.177333333333337,0.3417733333333334,35.2,0.0,49.8,51.2,0.542,44.808,0.08000000000000002,7.84,1041.39,58,0.61
154,49.6,0.526,30.412000000000003,0.33412,35.8,0.0,49.6,51.2,0.542,45.148,0.08000000000000002,7.88,1049.30,57,0.6
155,51.0,0.54,30.832,0.33832,35.9,0.0,51.0,51.2,0.542,45.511999999999986,0.08000000000000002,8.02,1057.36,57,0.6
156,50.4,0.534,32.08733333333333,0.3508733333333333,36.9,0.0,50.4,51.2,0.542,46.08800000000001,0.08000000000000002,8.20,1065.59,58,0.61
157,50.8,0.538,31.485333333333333,0.34485333333333335,37.3,0.0,50.8,51.2,0.542,45.832,0.08000000000000002,7.95,1073.57,58,0.61
158,49.8,0.5279999999999999,33.41866666666667,0.36418666666666666,37.1,0.0,49.8,51.2,0.542,45.983999999999995,0.08000000000000002,8.45,1082.05,59,0.62
159,51.0,0.54,33.32,0.3632,36.8,0.0,51.0,51.2,0.542,45.74,0.08000000000000002,8.42,1090.49,59,0.62
160,52.6,0.556,32.166666666666664,0.3516666666666667,37.2,0.0,52.6,52.6,0.556,46.28800000000001,0.08000000000000002,8.47,1098.99,59,0.62
161,50.0,0.53,31.662666666666663,0.34662666666666664,36.5,0.2,50.0,52.6,0.556,45.404,0.08000000000000002,8.42,1107.45,58,0.61
162,52.2,0.5519999999999999,34.38933333333333,0.37389333333333336,37.9,0.2,52.2,52.6,0.556,46.56399999999999,0.08000000000000002,8.55,1116.03,62,0.65
163,53.2,0.562,34.083999999999996,0.37084000000000006,37.5,0.0,53.2,53.2,0.562,46.656000000000006,0.08000000000000002,8.64,1124.70,59,0.62
164,51.4,0.544,34.718666666666664,0.37718666666666667,37.8,0.2,51.4,53.2,0.562,46.36,0.08000000000000002,8.56,1133.30,58,0.61
165,50.2,0.532,34.327999999999996,0.37328000000000006,38.1,0.4,50.2,53.2,0.562,45.78,0.08000000000000002,8.43,1141.76,60,0.63
166,53.4,0.564,35.56333333333333,0.38563333333333333,39.0,0.4,53.4,53.4,0.564,46.65199999999999,0.08000000000000002,9.06,1150.87,64,0.67
167,54.8,0.5780000000000001,34.458,0.37458,37.7,0.0,54.8,54.8,0.5780000000000001,46.62,0.08000000000000002,8.61,1159.51,63,0.66
168,52.6,0.5559999999999999,34.175999999999995,0.37176,38.2,0.4,52.6,54.8,0.5780000000000001,46.924,0.08000000000000002,8.82,1168.36,62,0.65
169,52.4,0.554,34.647333333333336,0.3764733333333334,38.1,0.0,52.4,54.8,0.5780000000000001,47.456,0.08000000000000002,9.00,1177.40,62,0.65
170,50.4,0.534,33.529333333333334,0.36529333333333336,38.0,0.0,50.4,54.8,0.5780000000000001,46.556000000000004,0.08000000000000002,8.56,1186.00,62,0.65
171,50.2,0.532,34.20066666666667,0.37200666666666665,37.2,0.0,50.2,54.8,0.5780000000000001,46.71199999999999,0.08000000000000002,8.71,1194.74,60,0.63
172,52.0,0.55,34.873999999999995,0.37874,38.6,0.8,52.0,54.8,0.5780000000000001,47.29200000000001,0.08000000000000002,8.92,1203.69,61,0.64
173,52.2,0.552,32.263333333333335,0.3526333333333333,36.8,0.0,52.2,54.8,0.5780000000000001,46.38,0.08000000000000002,8.51,1212.23,60,0.63
174,51.0,0.5399999999999999,33.788000000000004,0.36788000000000004,37.6,0.2,51.0,54.8,0.5780000000000001,46.55199999999999,0.08000000000000002,8.66,1220.93,61,0.64
175,51.2,0.542,33.794666666666664,0.36794666666666664,37.2,0.6,51.2,54.8,0.5780000000000001,46.46799999999999,0.08000000000000002,9.01,1229.97,60,0.63
176,50.4,0.534,34.45733333333334,0.3745733333333333,38.6,0.0,50.4,54.8,0.5780000000000001,46.355999999999995,0.08000000000000002,9.23,1239.23,61,0.64
177,51.8,0.548,35.14466666666667,0.3814466666666667,38.8,0.4,51.8,54.8,0.5780000000000001,46.924,0.08000000000000002,9.57,1248.83,60,0.63
178,52.4,0.5539999999999999,35.983333333333334,0.38983333333333337,39.0,0.6,52.4,54.8,0.5780000000000001,47.508,0.08000000000000002,9.31,1258.18,62,0.65
179,51.2,0.542,35.572,0.38572,38.8,0.0,51.2,54.8,0.5780000000000001,47.24,0.08000000000000002,9.25,1267.46,61,0.64
180,51.6,0.546,35.653333333333336,0.38653333333333334,39.4,0.8,51.6,54.8,0.5780000000000001,46.88000000000001,0.08000000000000002,9.09,1276.59,61,0.64
181,50.6,0.5359999999999999,33.486,0.36486,38.0,0.4,50.6,54.8,0.5780000000000001,46.367999999999995,0.08000000000000002,8.62,1285.25,62,0.65
182,54.0,0.5700000000000001,33.31933333333333,0.3631933333333333,37.1,0.0,54.0,54.8,0.5780000000000001,47.540000000000006,0.08000000000000002,8.67,1293.96,64,0.67
183,51.6,0.546,34.82866666666667,0.37828666666666666,38.7,0.0,51.6,54.8,0.5780000000000001,47.343999999999994,0.08000000000000002,8.90,1302.88,59,0.62
184,50.6,0.5360000000000001,34.49533333333333,0.3749533333333333,38.2,0.0,50.6,54.8,0.5780000000000001,47.675999999999995,0.08000000000000002,8.94,1311.86,61,0.64
185,52.4,0.554,34.236,0.37236,38.4,0.0,52.4,54.8,0.5780000000000001,47.352,0.08000000000000002,8.89,1320.78,60,0.63
186,54.2,0.5720000000000001,34.632,0.37632,38.7,0.0,54.2,54.8,0.5780000000000001,47.596,0.08000000000000002,8.93,1329.74,62,0.65
187,52.0,0.55,36.032666666666664,0.39032666666666666,39.0,0.4,52.0,54.8,0.5780000000000001,47.43199999999999,0.08000000000000002,9.23,1339.00,64,0.67
188,51.2,0.542,35.67,0.38670000000000004,39.0,0.4,51.2,54.8,0.5780000000000001,47.284000000000006,0.08000000000000002,9.08,1348.12,61,0.64
