event,step,episodes,episode_steps,episode_score,death_reason,avg_score,avg_loss,best_score,replay_size,eval_score,eval_score_median,eval_score_max,eval_reward,eval_death_self,eval_death_wall,eval_death_timeout,best_eval
episode,1354,211,3,0,wall,,,1,1354,,,,,,,,
episode,1363,212,9,0,wall,,,1,1363,,,,,,,,
episode,1367,213,4,0,wall,,,1,1367,,,,,,,,
episode,1376,214,9,0,wall,,,1,1376,,,,,,,,
episode,1379,215,3,0,wall,,,1,1379,,,,,,,,
episode,1383,216,4,0,wall,,,1,1383,,,,,,,,
episode,1389,217,6,0,wall,,,1,1389,,,,,,,,
episode,1392,218,3,0,wall,,,1,1392,,,,,,,,
episode,1400,219,8,1,wall,,,1,1400,,,,,,,,
episode,1409,220,9,0,wall,,,1,1409,,,,,,,,
episode,1413,221,4,0,wall,,,1,1413,,,,,,,,
episode,1416,222,3,0,wall,,,1,1416,,,,,,,,
episode,1421,223,5,0,wall,,,1,1421,,,,,,,,
episode,1430,224,9,0,wall,,,1,1430,,,,,,,,
episode,1433,225,3,0,wall,,,1,1433,,,,,,,,
episode,1437,226,4,0,wall,,,1,1437,,,,,,,,
episode,1442,227,5,0,wall,,,1,1442,,,,,,,,
episode,1451,228,9,1,wall,,,1,1451,,,,,,,,
episode,1453,229,2,0,wall,,,1,1453,,,,,,,,
episode,1462,230,9,0,wall,,,1,1462,,,,,,,,
episode,1468,231,6,0,wall,,,1,1468,,,,,,,,
episode,1473,232,5,0,wall,,,1,1473,,,,,,,,
episode,1481,233,8,0,wall,,,1,1481,,,,,,,,
episode,1490,234,9,0,wall,,,1,1490,,,,,,,,
episode,1493,235,3,0,wall,,,1,1493,,,,,,,,
episode,1501,236,8,0,wall,,,1,1501,,,,,,,,
episode,1505,237,4,0,wall,,,1,1505,,,,,,,,
episode,1513,238,8,0,wall,,,1,1513,,,,,,,,
episode,1518,239,5,0,wall,,,1,1518,,,,,,,,
episode,1522,240,4,0,wall,,,1,1522,,,,,,,,
episode,1525,241,3,0,wall,,,1,1525,,,,,,,,
episode,1528,242,3,0,wall,,,1,1528,,,,,,,,
episode,1530,243,2,0,wall,,,1,1530,,,,,,,,
episode,1539,244,9,1,wall,,,1,1539,,,,,,,,
episode,1548,245,9,0,wall,,,1,1548,,,,,,,,
episode,1564,246,16,1,wall,,,1,1564,,,,,,,,
episode,1571,247,7,0,wall,,,1,1571,,,,,,,,
episode,1578,248,7,0,wall,,,1,1578,,,,,,,,
episode,1585,249,7,0,wall,,,1,1585,,,,,,,,
episode,1590,250,5,0,wall,,,1,1590,,,,,,,,
episode,1594,251,4,0,wall,,,1,1594,,,,,,,,
episode,1601,252,7,0,wall,,,1,1601,,,,,,,,
episode,1604,253,3,0,wall,,,1,1604,,,,,,,,
episode,1610,254,6,0,wall,,,1,1610,,,,,,,,
episode,1615,255,5,0,wall,,,1,1615,,,,,,,,
episode,1620,256,5,0,wall,,,1,1620,,,,,,,,
episode,1625,257,5,0,wall,,,1,1625,,,,,,,,
episode,1634,258,9,0,wall,,,1,1634,,,,,,,,
episode,1636,259,2,0,wall,,,1,1636,,,,,,,,
episode,1640,260,4,0,wall,,,1,1640,,,,,,,,
episode,1649,261,9,0,wall,,,1,1649,,,,,,,,
episode,1655,262,6,1,wall,,,1,1655,,,,,,,,
episode,1664,263,9,0,wall,,,1,1664,,,,,,,,
episode,1670,264,6,0,wall,,,1,1670,,,,,,,,
episode,1676,265,6,0,wall,,,1,1676,,,,,,,,
episode,1680,266,4,0,wall,,,1,1680,,,,,,,,
episode,1683,267,3,0,wall,,,1,1683,,,,,,,,
episode,1685,268,2,0,wall,,,1,1685,,,,,,,,
episode,1690,269,5,0,wall,,,1,1690,,,,,,,,
episode,1697,270,7,0,wall,,,1,1697,,,,,,,,
episode,1699,271,2,1,wall,,,1,1699,,,,,,,,
episode,1704,272,5,0,wall,,,1,1704,,,,,,,,
episode,1708,273,4,0,wall,,,1,1708,,,,,,,,
episode,1716,274,8,0,wall,,,1,1716,,,,,,,,
episode,1725,275,9,0,wall,,,1,1725,,,,,,,,
episode,1734,276,9,0,wall,,,1,1734,,,,,,,,
episode,1736,277,2,0,wall,,,1,1736,,,,,,,,
episode,1745,278,9,0,wall,,,1,1745,,,,,,,,
episode,1753,279,8,0,wall,,,1,1753,,,,,,,,
episode,1765,280,12,0,wall,,,1,1765,,,,,,,,
episode,1772,281,7,0,wall,,,1,1772,,,,,,,,
episode,1778,282,6,0,wall,,,1,1778,,,,,,,,
episode,1788,283,10,0,wall,,,1,1788,,,,,,,,
episode,1790,284,2,0,wall,,,1,1790,,,,,,,,
episode,1792,285,2,0,wall,,,1,1792,,,,,,,,
episode,1801,286,9,0,wall,,,1,1801,,,,,,,,
episode,1810,287,9,0,wall,,,1,1810,,,,,,,,
episode,1813,288,3,0,wall,,,1,1813,,,,,,,,
episode,1821,289,8,0,wall,,,1,1821,,,,,,,,
episode,1827,290,6,0,wall,,,1,1827,,,,,,,,
episode,1831,291,4,0,wall,,,1,1831,,,,,,,,
episode,1840,292,9,0,wall,,,1,1840,,,,,,,,
episode,1848,293,8,0,wall,,,1,1848,,,,,,,,
episode,1851,294,3,0,wall,,,1,1851,,,,,,,,
episode,1860,295,9,0,wall,,,1,1860,,,,,,,,
episode,1862,296,2,0,wall,,,1,1862,,,,,,,,
episode,1870,297,8,0,wall,,,1,1870,,,,,,,,
episode,1878,298,8,0,wall,,,1,1878,,,,,,,,
episode,1884,299,6,0,wall,,,1,1884,,,,,,,,
episode,1888,300,4,0,wall,,,1,1888,,,,,,,,
episode,1892,301,4,0,wall,,,1,1892,,,,,,,,
episode,1898,302,6,0,wall,,,1,1898,,,,,,,,
episode,1902,303,4,0,wall,,,1,1902,,,,,,,,
episode,1911,304,9,0,wall,,,1,1911,,,,,,,,
episode,1914,305,3,0,wall,,,1,1914,,,,,,,,
episode,1916,306,2,0,wall,,,1,1916,,,,,,,,
episode,1918,307,2,0,wall,,,1,1918,,,,,,,,
episode,1922,308,4,0,wall,,,1,1922,,,,,,,,
episode,1928,309,6,0,wall,,,1,1928,,,,,,,,
episode,1931,310,3,0,wall,,,1,1931,,,,,,,,
episode,1940,311,9,0,wall,,,1,1940,,,,,,,,
episode,1945,312,5,0,wall,,,1,1945,,,,,,,,
episode,1952,313,7,0,wall,,,1,1952,,,,,,,,
episode,1955,314,3,0,wall,,,1,1955,,,,,,,,
episode,1960,315,5,0,wall,,,1,1960,,,,,,,,
episode,1969,316,9,0,wall,,,1,1969,,,,,,,,
episode,1978,317,9,0,wall,,,1,1978,,,,,,,,
episode,1985,318,7,0,wall,,,1,1985,,,,,,,,
episode,1994,319,9,0,wall,,,1,1994,,,,,,,,
episode,1997,320,3,0,wall,,,1,1997,,,,,,,,
train,2000,320,,,,0.05,0.0,1,2000,,,,,,,,
episode,2003,321,6,0,wall,,,1,2003,,,,,,,,
episode,2010,322,7,0,wall,,,1,2010,,,,,,,,
episode,2018,323,8,0,wall,,,1,2018,,,,,,,,
episode,2020,324,2,0,wall,,,1,2020,,,,,,,,
episode,2027,325,7,0,wall,,,1,2027,,,,,,,,
episode,2029,326,2,0,wall,,,1,2029,,,,,,,,
episode,2033,327,4,0,wall,,,1,2033,,,,,,,,
episode,2043,328,10,0,wall,,,1,2043,,,,,,,,
episode,2050,329,7,0,wall,,,1,2050,,,,,,,,
episode,2055,330,5,1,wall,,,1,2055,,,,,,,,
episode,2064,331,9,1,wall,,,1,2064,,,,,,,,
episode,2071,332,7,0,wall,,,1,2071,,,,,,,,
episode,2080,333,9,1,wall,,,1,2080,,,,,,,,
episode,2084,334,4,0,wall,,,1,2084,,,,,,,,
episode,2087,335,3,0,wall,,,1,2087,,,,,,,,
episode,2095,336,8,0,wall,,,1,2095,,,,,,,,
episode,2100,337,5,0,wall,,,1,2100,,,,,,,,
episode,2109,338,9,0,wall,,,1,2109,,,,,,,,
episode,2115,339,6,0,wall,,,1,2115,,,,,,,,
episode,2120,340,5,0,wall,,,1,2120,,,,,,,,
episode,2129,341,9,0,wall,,,1,2129,,,,,,,,
episode,2137,342,8,0,wall,,,1,2137,,,,,,,,
episode,2143,343,6,0,wall,,,1,2143,,,,,,,,
episode,2147,344,4,0,wall,,,1,2147,,,,,,,,
episode,2156,345,9,0,wall,,,1,2156,,,,,,,,
episode,2165,346,9,0,wall,,,1,2165,,,,,,,,
episode,2170,347,5,0,wall,,,1,2170,,,,,,,,
episode,2178,348,8,0,wall,,,1,2178,,,,,,,,
episode,2183,349,5,0,wall,,,1,2183,,,,,,,,
episode,2185,350,2,0,wall,,,1,2185,,,,,,,,
episode,2193,351,8,0,wall,,,1,2193,,,,,,,,
episode,2202,352,9,0,wall,,,1,2202,,,,,,,,
episode,2206,353,4,0,wall,,,1,2206,,,,,,,,
episode,2211,354,5,0,wall,,,1,2211,,,,,,,,
episode,2213,355,2,0,wall,,,1,2213,,,,,,,,
episode,2217,356,4,1,wall,,,1,2217,,,,,,,,
episode,2223,357,6,0,wall,,,1,2223,,,,,,,,
episode,2229,358,6,0,wall,,,1,2229,,,,,,,,
episode,2238,359,9,0,wall,,,1,2238,,,,,,,,
episode,2247,360,9,0,wall,,,1,2247,,,,,,,,
episode,2250,361,3,0,wall,,,1,2250,,,,,,,,
episode,2257,362,7,0,wall,,,1,2257,,,,,,,,
episode,2261,363,4,0,wall,,,1,2261,,,,,,,,
episode,2266,364,5,0,wall,,,1,2266,,,,,,,,
episode,2273,365,7,0,wall,,,1,2273,,,,,,,,
episode,2281,366,8,0,wall,,,1,2281,,,,,,,,
episode,2287,367,6,0,wall,,,1,2287,,,,,,,,
episode,2289,368,2,0,wall,,,1,2289,,,,,,,,
episode,2296,369,7,0,wall,,,1,2296,,,,,,,,
episode,2298,370,2,0,wall,,,1,2298,,,,,,,,
episode,2302,371,4,0,wall,,,1,2302,,,,,,,,
episode,2308,372,6,0,wall,,,1,2308,,,,,,,,
episode,2313,373,5,0,wall,,,1,2313,,,,,,,,
episode,2317,374,4,0,wall,,,1,2317,,,,,,,,
episode,2319,375,2,0,wall,,,1,2319,,,,,,,,
episode,2328,376,9,0,wall,,,1,2328,,,,,,,,
episode,2337,377,9,0,wall,,,1,2337,,,,,,,,
episode,2346,378,9,0,wall,,,1,2346,,,,,,,,
episode,2357,379,11,0,wall,,,1,2357,,,,,,,,
episode,2363,380,6,0,wall,,,1,2363,,,,,,,,
episode,2366,381,3,0,wall,,,1,2366,,,,,,,,
episode,2368,382,2,0,wall,,,1,2368,,,,,,,,
episode,2370,383,2,0,wall,,,1,2370,,,,,,,,
episode,2372,384,2,0,wall,,,1,2372,,,,,,,,
episode,2379,385,7,0,wall,,,1,2379,,,,,,,,
episode,2384,386,5,0,wall,,,1,2384,,,,,,,,
episode,2386,387,2,0,wall,,,1,2386,,,,,,,,
episode,2388,388,2,0,wall,,,1,2388,,,,,,,,
episode,2396,389,8,0,wall,,,1,2396,,,,,,,,
episode,2398,390,2,0,wall,,,1,2398,,,,,,,,
episode,2406,391,8,0,wall,,,1,2406,,,,,,,,
episode,2409,392,3,0,wall,,,1,2409,,,,,,,,
episode,2412,393,3,0,wall,,,1,2412,,,,,,,,
episode,2417,394,5,0,wall,,,1,2417,,,,,,,,
episode,2426,395,9,0,wall,,,1,2426,,,,,,,,
episode,2433,396,7,0,wall,,,1,2433,,,,,,,,
episode,2437,397,4,0,wall,,,1,2437,,,,,,,,
episode,2446,398,9,0,wall,,,1,2446,,,,,,,,
episode,2452,399,6,0,wall,,,1,2452,,,,,,,,
episode,2456,400,4,0,wall,,,1,2456,,,,,,,,
episode,2465,401,9,0,wall,,,1,2465,,,,,,,,
episode,2472,402,7,0,wall,,,1,2472,,,,,,,,
episode,2481,403,9,0,wall,,,1,2481,,,,,,,,
episode,2490,404,9,0,wall,,,1,2490,,,,,,,,
episode,2493,405,3,0,wall,,,1,2493,,,,,,,,
episode,2499,406,6,0,wall,,,1,2499,,,,,,,,
episode,2511,407,12,0,wall,,,1,2511,,,,,,,,
episode,2524,408,13,0,wall,,,1,2524,,,,,,,,
episode,2530,409,6,0,wall,,,1,2530,,,,,,,,
episode,2534,410,4,0,wall,,,1,2534,,,,,,,,
episode,2543,411,9,1,wall,,,1,2543,,,,,,,,
episode,2548,412,5,0,wall,,,1,2548,,,,,,,,
episode,2557,413,9,0,wall,,,1,2557,,,,,,,,
episode,2559,414,2,0,wall,,,1,2559,,,,,,,,
episode,2567,415,8,0,wall,,,1,2567,,,,,,,,
episode,2575,416,8,0,wall,,,1,2575,,,,,,,,
episode,2584,417,9,1,wall,,,1,2584,,,,,,,,
episode,2590,418,6,0,wall,,,1,2590,,,,,,,,
episode,2594,419,4,0,wall,,,1,2594,,,,,,,,
episode,2602,420,8,0,wall,,,1,2602,,,,,,,,
episode,2605,421,3,0,wall,,,1,2605,,,,,,,,
episode,2614,422,9,0,wall,,,1,2614,,,,,,,,
episode,2620,423,6,0,wall,,,1,2620,,,,,,,,
episode,2629,424,9,0,wall,,,1,2629,,,,,,,,
episode,2635,425,6,0,wall,,,1,2635,,,,,,,,
episode,2640,426,5,0,wall,,,1,2640,,,,,,,,
episode,2644,427,4,0,wall,,,1,2644,,,,,,,,
episode,2653,428,9,1,wall,,,1,2653,,,,,,,,
episode,2658,429,5,0,wall,,,1,2658,,,,,,,,
episode,2662,430,4,0,wall,,,1,2662,,,,,,,,
episode,2670,431,8,0,wall,,,1,2670,,,,,,,,
episode,2674,432,4,0,wall,,,1,2674,,,,,,,,
episode,2678,433,4,0,wall,,,1,2678,,,,,,,,
episode,2681,434,3,0,wall,,,1,2681,,,,,,,,
episode,2687,435,6,1,wall,,,1,2687,,,,,,,,
episode,2690,436,3,0,wall,,,1,2690,,,,,,,,
episode,2696,437,6,0,wall,,,1,2696,,,,,,,,
episode,2702,438,6,0,wall,,,1,2702,,,,,,,,
episode,2704,439,2,0,wall,,,1,2704,,,,,,,,
episode,2706,440,2,0,wall,,,1,2706,,,,,,,,
episode,2716,441,10,0,wall,,,1,2716,,,,,,,,
episode,2724,442,8,0,wall,,,1,2724,,,,,,,,
episode,2732,443,8,0,wall,,,1,2732,,,,,,,,
episode,2741,444,9,0,wall,,,1,2741,,,,,,,,
episode,2746,445,5,0,wall,,,1,2746,,,,,,,,
episode,2750,446,4,0,wall,,,1,2750,,,,,,,,
episode,2759,447,9,0,wall,,,1,2759,,,,,,,,
episode,2762,448,3,1,wall,,,1,2762,,,,,,,,
episode,2766,449,4,0,wall,,,1,2766,,,,,,,,
episode,2772,450,6,0,wall,,,1,2772,,,,,,,,
episode,2778,451,6,0,wall,,,1,2778,,,,,,,,
episode,2783,452,5,0,wall,,,1,2783,,,,,,,,
episode,2789,453,6,0,wall,,,1,2789,,,,,,,,
episode,2793,454,4,0,wall,,,1,2793,,,,,,,,
episode,2796,455,3,0,wall,,,1,2796,,,,,,,,
episode,2800,456,4,0,wall,,,1,2800,,,,,,,,
episode,2803,457,3,0,wall,,,1,2803,,,,,,,,
episode,2810,458,7,0,wall,,,1,2810,,,,,,,,
episode,2813,459,3,0,wall,,,1,2813,,,,,,,,
episode,2820,460,7,0,wall,,,1,2820,,,,,,,,
episode,2829,461,9,0,wall,,,1,2829,,,,,,,,
episode,2838,462,9,0,wall,,,1,2838,,,,,,,,
episode,2847,463,9,0,wall,,,1,2847,,,,,,,,
episode,2856,464,9,0,wall,,,1,2856,,,,,,,,
episode,2859,465,3,0,wall,,,1,2859,,,,,,,,
episode,2868,466,9,0,wall,,,1,2868,,,,,,,,
episode,2873,467,5,0,wall,,,1,2873,,,,,,,,
episode,2882,468,9,0,wall,,,1,2882,,,,,,,,
episode,2891,469,9,0,wall,,,1,2891,,,,,,,,
